# time[ms],x[m],y[m],z[m],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],qx,qy,qz,qw,u1[N],u2[N],u3[N],u4[N],u1[PWM],u2[PWM],u3[PWM],u4[PWM],Vbat[V],thrust_des[g],torquex[Nm],torquey[Nm],torquez[Nm],wx[rad/s],wy[rad/s],wz[rad/s]
9.840000000000000000e+03,-2.369999999999999885e-01,1.170000000000000068e-01,1.243999999999999995e+00,3.000000000000000062e-03,-1.799999999999999864e-02,1.400000000000000029e-02,3.750000000000000000e-01,5.299999999999999850e-02,9.791999999999999815e+00,4.151311826926892823e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999607453970236204e-01,1.349440217018127441e-01,1.554001271724700928e-01,1.980589330196380615e-01,1.399049758911132812e-01,6.118011474609375000e-01,6.729888916015625000e-01,7.823791503906250000e-01,6.271667480468750000e-01,3.462000000000000188e+00,6.404771231243977070e+01,2.020334592089056969e-03,3.335141809657216072e-03,-2.261872141389176250e-04,1.200000000000000025e-02,-3.799999999999999906e-02,-8.000000000000000167e-03
1.959200000000000000e+04,-2.369999999999999885e-01,1.170000000000000068e-01,1.243999999999999995e+00,3.000000000000000062e-03,-1.799999999999999864e-02,1.200000000000000025e-02,3.420000000000000262e-01,1.239999999999999991e-01,9.832000000000000739e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.549205929040908813e-01,1.535674780607223511e-01,1.767412573099136353e-01,1.439133733510971069e-01,6.716308593750000000e-01,6.677398681640625000e-01,7.307891845703125000e-01,6.393280029296875000e-01,3.462000000000000188e+00,6.413279323402893795e+01,5.161833250895142555e-04,1.335361041128635406e-03,-2.050860930467024446e-04,3.899999999999999994e-02,-4.100000000000000172e-02,-1.299999999999999940e-02
2.947300000000000000e+04,-2.369999999999999885e-01,1.170000000000000068e-01,1.243999999999999995e+00,4.000000000000000083e-03,-1.799999999999999864e-02,1.200000000000000025e-02,4.109999999999999765e-01,5.899999999999999689e-02,9.744999999999999218e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.617192775011062622e-01,1.418660134077072144e-01,1.614185422658920288e-01,1.575174480676651001e-01,6.918334960937500000e-01,6.341857910156250000e-01,6.909942626953125000e-01,6.800689697265625000e-01,3.456999999999999851e+00,6.345782683408467051e+01,6.512760301120579243e-04,-6.767931045033037663e-04,-1.425261289114132524e-04,2.800000000000000058e-02,-2.000000000000000042e-03,-2.699999999999999969e-02
3.934500000000000000e+04,-2.369999999999999885e-01,1.170000000000000068e-01,1.243999999999999995e+00,5.000000000000000104e-03,-1.799999999999999864e-02,8.999999999999999320e-03,4.470000000000000084e-01,-7.900000000000000078e-02,9.805999999999999162e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.887321472167968750e-01,1.534680128097534180e-01,1.481209695339202881e-01,1.386645138263702393e-01,7.616882324218750000e-01,6.685180664062500000e-01,6.529235839843750000e-01,6.243896484375000000e-01,3.456999999999999851e+00,6.411678321986144624e+01,-2.351044211536645889e-03,-1.094926497898995876e-03,-2.683234633877873421e-04,2.699999999999999969e-02,1.700000000000000122e-02,3.000000000000000062e-03
4.919800000000000000e+04,-2.369999999999999885e-01,1.170000000000000068e-01,1.243999999999999995e+00,5.000000000000000104e-03,-1.799999999999999864e-02,8.000000000000000167e-03,4.600000000000000200e-01,1.700000000000000122e-02,9.651999999999999247e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.665589809417724609e-01,1.282851099967956543e-01,1.728515625000000000e-01,1.630960106849670410e-01,7.050781250000000000e-01,5.916748046875000000e-01,7.218170166015625000e-01,6.956329345703125000e-01,3.456999999999999851e+00,6.430088319302090838e+01,1.743872999213635921e-03,-1.209930982440710068e-03,-2.881766122300177813e-04,2.000000000000000042e-02,5.000000000000000104e-03,7.000000000000000146e-03
5.907300000000000000e+04,-2.369999999999999885e-01,1.170000000000000068e-01,1.243999999999999995e+00,6.000000000000000125e-03,-1.799999999999999864e-02,5.000000000000000104e-03,4.590000000000000191e-01,1.400000000000000029e-02,9.711000000000000298e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.692512929439544678e-01,1.390438675880432129e-01,1.640681624412536621e-01,1.596020162105560303e-01,7.112121582031250000e-01,6.245269775390625000e-01,6.972198486328125000e-01,6.848602294921875000e-01,3.462000000000000188e+00,6.442052387194775065e+01,6.523054908029735088e-04,-1.092110062018036842e-03,-2.080414269585162401e-04,-1.700000000000000122e-02,1.499999999999999944e-02,-1.200000000000000025e-02
6.895500000000000000e+04,-2.369999999999999885e-01,1.170000000000000068e-01,1.243999999999999995e+00,7.000000000000000146e-03,-1.799999999999999864e-02,3.000000000000000062e-03,5.290000000000000258e-01,8.300000000000000433e-02,9.566000000000000725e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.812428236007690430e-01,1.446181535720825195e-01,1.571374833583831787e-01,1.499769389629364014e-01,7.433166503906250000e-01,6.424865722656250000e-01,6.790008544921875000e-01,6.583709716796875000e-01,3.456999999999999851e+00,6.452348618696953508e+01,-7.953481981530785561e-04,-1.250057248398661613e-03,-2.627111971378326416e-04,1.200000000000000025e-02,1.499999999999999944e-02,1.000000000000000021e-03
7.881900000000000000e+04,-2.369999999999999885e-01,1.170000000000000068e-01,1.243999999999999995e+00,8.000000000000000167e-03,-1.899999999999999953e-02,0.000000000000000000e+00,5.749999999999999556e-01,-3.599999999999999728e-02,9.480999999999999872e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.751423627138137817e-01,1.316443532705307007e-01,1.637075990438461304e-01,1.638589054346084595e-01,7.277832031250000000e-01,6.024169921875000000e-01,6.973114013671875000e-01,6.977233886718750000e-01,3.456999999999999851e+00,6.466393684636076955e+01,8.816128247417509556e-04,-1.851883600465953350e-03,-2.600802981760352850e-04,-1.899999999999999953e-02,2.100000000000000130e-02,0.000000000000000000e+00
8.867900000000000000e+04,-2.369999999999999885e-01,1.170000000000000068e-01,1.243999999999999995e+00,8.999999999999999320e-03,-1.899999999999999953e-02,-1.000000000000000021e-03,2.600000000000000089e-01,4.800000000000000100e-02,9.835000000000000853e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.704825311899185181e-01,1.424503475427627563e-01,1.648136526346206665e-01,1.572641283273696899e-01,7.155761718750000000e-01,6.359558105468750000e-01,7.003326416015625000e-01,6.793518066406250000e-01,3.456999999999999851e+00,6.473095409731615746e+01,3.879861906170845032e-04,-8.690047543495893478e-04,-2.134900860255584121e-04,-2.900000000000000147e-02,-1.700000000000000122e-02,-1.099999999999999936e-02
9.904900000000000000e+04,-2.369999999999999885e-01,1.170000000000000068e-01,1.243999999999999995e+00,8.999999999999999320e-03,-1.799999999999999864e-02,-1.000000000000000021e-03,4.139999999999999791e-01,2.400000000000000050e-02,9.810999999999999943e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.685302555561065674e-01,1.568329334259033203e-01,1.731573641300201416e-01,1.365412473678588867e-01,7.103729248046875000e-01,6.781311035156250000e-01,7.226104736328125000e-01,6.178131103515625000e-01,3.456999999999999851e+00,6.473616722526899991e+01,-6.645920802839100361e-04,1.057215849868953228e-03,-2.898808161262422800e-04,-8.000000000000000167e-03,-1.600000000000000033e-02,6.000000000000000125e-03
1.085860000000000000e+05,-2.379999999999999893e-01,1.170000000000000068e-01,1.243000000000000105e+00,7.000000000000000146e-03,-1.799999999999999864e-02,-1.000000000000000021e-03,4.109999999999999765e-01,4.399999999999999745e-02,9.766999999999999460e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.432728171348571777e-01,1.572785675525665283e-01,1.965685188770294189e-01,1.379408836364746094e-01,6.384429931640625000e-01,6.793975830078125000e-01,7.801055908203125000e-01,6.221466064453125000e-01,3.456999999999999851e+00,6.473606393485501087e+01,1.440716907382011414e-03,3.081572242081165314e-03,-2.677314041648060083e-04,-1.099999999999999936e-02,-2.900000000000000147e-02,0.000000000000000000e+00
1.184090000000000000e+05,-2.379999999999999893e-01,1.170000000000000068e-01,1.243000000000000105e+00,7.000000000000000146e-03,-1.899999999999999953e-02,0.000000000000000000e+00,4.560000000000000164e-01,1.439999999999999891e-01,9.871000000000000441e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.557923555374145508e-01,1.678757369518280029e-01,1.845312118530273438e-01,1.267502605915069580e-01,6.751708984375000000e-01,7.086181640625000000e-01,7.514801025390625000e-01,5.867156982421875000e-01,3.456999999999999851e+00,6.472472629294361468e+01,-5.255201831459999084e-04,2.964091254398226738e-03,-2.741854405030608177e-04,-2.000000000000000042e-03,-4.200000000000000261e-02,1.000000000000000021e-03
1.281730000000000000e+05,-2.379999999999999893e-01,1.170000000000000068e-01,1.243000000000000105e+00,7.000000000000000146e-03,-1.899999999999999953e-02,0.000000000000000000e+00,3.880000000000000115e-01,9.400000000000000022e-02,9.791000000000000369e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.796107739210128784e-01,1.511821597814559937e-01,1.571666151285171509e-01,1.467893272638320923e-01,7.392120361328125000e-01,6.618957519531250000e-01,6.790771484375000000e-01,6.489715576171875000e-01,3.456999999999999851e+00,6.470426871506809618e+01,-1.138595864176750183e-03,-7.658531540073454380e-04,-2.328352566109970212e-04,1.099999999999999936e-02,-2.000000000000000042e-02,-8.000000000000000167e-03
1.380350000000000000e+05,-2.379999999999999893e-01,1.170000000000000068e-01,1.243000000000000105e+00,7.000000000000000146e-03,-1.799999999999999864e-02,0.000000000000000000e+00,5.070000000000000062e-01,-2.000000000000000042e-02,9.817000000000000171e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.593145281076431274e-01,1.496119052171707153e-01,1.763521283864974976e-01,1.494050472974777222e-01,6.851348876953125000e-01,6.573028564453125000e-01,7.308959960937500000e-01,6.566925048828125000e-01,3.456999999999999851e+00,6.469761559722620348e+01,7.140680681914091110e-04,7.316214614547789097e-04,-2.198983565904200077e-04,1.799999999999999864e-02,-1.799999999999999864e-02,-1.099999999999999936e-02
1.479070000000000000e+05,-2.379999999999999893e-01,1.170000000000000068e-01,1.243000000000000105e+00,8.000000000000000167e-03,-1.799999999999999864e-02,0.000000000000000000e+00,6.149999999999999911e-01,-7.699999999999999900e-02,9.839000000000000412e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.696572750806808472e-01,1.463518291711807251e-01,1.681418865919113159e-01,1.504955440759658813e-01,7.133789062500000000e-01,6.476745605468750000e-01,7.093353271484375000e-01,6.598968505859375000e-01,3.456999999999999851e+00,6.469383638325574282e+01,1.115100458264350891e-04,-2.400941302767023444e-04,-2.457105729263275862e-04,2.500000000000000139e-02,1.799999999999999864e-02,-5.000000000000000104e-03
1.577770000000000000e+05,-2.379999999999999893e-01,1.170000000000000068e-01,1.243000000000000105e+00,8.000000000000000167e-03,-1.799999999999999864e-02,0.000000000000000000e+00,5.180000000000000160e-01,-2.400000000000000050e-02,9.685999999999999943e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.779297739267349243e-01,1.414731889963150024e-01,1.655232161283493042e-01,1.497147530317306519e-01,7.349395751953125000e-01,6.329803466796875000e-01,7.022705078125000000e-01,6.576080322265625000e-01,3.456999999999999851e+00,6.469326524802546885e+01,-1.767054345691576600e-04,-8.760247728787362576e-04,-3.135901934001594782e-04,5.000000000000000278e-02,3.400000000000000244e-02,1.000000000000000021e-02
1.676460000000000000e+05,-2.379999999999999893e-01,1.170000000000000068e-01,1.243000000000000105e+00,8.999999999999999320e-03,-1.799999999999999864e-02,0.000000000000000000e+00,3.529999999999999805e-01,1.910000000000000031e-01,9.965999999999999304e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.726797968149185181e-01,1.514573544263839722e-01,1.546393483877182007e-01,1.558934599161148071e-01,7.213592529296875000e-01,6.626892089843750000e-01,6.718750000000000000e-01,6.754608154296875000e-01,3.456999999999999851e+00,6.469622421459077088e+01,-5.771826836280524731e-04,-9.535980643704533577e-04,-1.198100871988572180e-04,3.599999999999999728e-02,1.600000000000000033e-02,-3.699999999999999817e-02
1.775300000000000000e+05,-2.379999999999999893e-01,1.170000000000000068e-01,1.243999999999999995e+00,8.999999999999999320e-03,-1.899999999999999953e-02,2.000000000000000042e-03,4.450000000000000067e-01,2.900000000000000147e-02,1.010100000000000087e+01,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.590023934841156006e-01,1.458116471767425537e-01,1.770396530628204346e-01,1.519343554973602295e-01,6.842498779296875000e-01,6.460571289062500000e-01,7.326660156250000000e-01,6.640777587890625000e-01,3.456999999999999851e+00,6.460632509898458409e+01,1.025020959787070751e-03,5.054906359873712063e-04,-2.297762548550963402e-04,4.000000000000000083e-03,2.599999999999999881e-02,-8.999999999999999320e-03
1.873990000000000000e+05,-2.379999999999999893e-01,1.170000000000000068e-01,1.243999999999999995e+00,1.000000000000000021e-02,-1.899999999999999953e-02,4.000000000000000083e-03,3.880000000000000115e-01,-2.699999999999999969e-02,9.914999999999999147e+00,5.535082435902524342e-03,5.535082435902524342e-03,4.151311826926892823e-03,9.999607453970236204e-01,1.786750853061676025e-01,1.442731916904449463e-01,1.625577211380004883e-01,1.473857760429382324e-01,7.368316650390625000e-01,6.414489746093750000e-01,6.941375732421875000e-01,6.507415771484375000e-01,3.456999999999999851e+00,6.451496168986251689e+01,-5.517463432624936104e-04,-8.158576674759387970e-04,-2.974429517053067684e-04,2.699999999999999969e-02,0.000000000000000000e+00,6.000000000000000125e-03
1.972750000000000000e+05,-2.379999999999999893e-01,1.170000000000000068e-01,1.243999999999999995e+00,1.099999999999999936e-02,-1.899999999999999953e-02,4.000000000000000083e-03,4.149999999999999800e-01,-2.000000000000000042e-02,9.836999999999999744e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.720768362283706665e-01,1.360629051923751831e-01,1.752274185419082642e-01,1.494275778532028198e-01,7.197875976562500000e-01,6.163177490234375000e-01,7.279968261718750000e-01,6.567687988281250000e-01,3.456999999999999851e+00,6.450507011374688204e+01,7.006820524111390114e-04,-4.333465185482054949e-04,-3.708827716764062643e-04,2.000000000000000042e-03,-4.000000000000000083e-03,2.299999999999999961e-02
2.071400000000000000e+05,-2.379999999999999893e-01,1.170000000000000068e-01,1.243999999999999995e+00,1.099999999999999936e-02,-1.899999999999999953e-02,3.000000000000000062e-03,4.109999999999999765e-01,-7.399999999999999634e-02,9.685999999999999943e+00,5.535082435902524342e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999540432376295973e-01,1.735405027866363525e-01,1.540025472640991211e-01,1.614870131015777588e-01,1.440716981887817383e-01,7.236175537109375000e-01,6.700592041015625000e-01,6.911773681640625000e-01,6.408538818359375000e-01,3.456999999999999851e+00,6.453636710918399899e+01,-9.327171137556433678e-04,-9.005570609588176012e-05,-2.217196597484871745e-04,-1.000000000000000021e-02,-2.199999999999999872e-02,-1.299999999999999940e-02
