# time[ms],x[m],y[m],z[m],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],qx,qy,qz,qw,u1[N],u2[N],u3[N],u4[N],u1[PWM],u2[PWM],u3[PWM],u4[PWM],Vbat[V],thrust_des[g],torquex[Nm],torquey[Nm],torquez[Nm],wx[rad/s],wy[rad/s],wz[rad/s]
1.079500000000000000e+04,1.370000000000000107e-01,-2.670000000000000151e-01,1.491000000000000103e+00,1.819999999999999951e-01,1.400000000000000029e-02,2.800000000000000058e-02,-1.058999999999999941e+00,-6.184000000000000163e+00,9.852000000000000313e+00,-8.025869532058660383e-02,-4.012934766029330191e-02,-2.629164157053699019e-02,9.956188662662650568e-01,1.040947660803794861e-01,1.629046052694320679e-01,1.888710409402847290e-01,1.742184013128280640e-01,4.713745117187500000e-01,6.520385742187500000e-01,7.169189453125000000e-01,6.814270019531250000e-01,3.668000000000000149e+00,6.422923610115634574e+01,4.076755605638027191e-03,3.116748295724391937e-03,2.649430825840681791e-04,5.809999999999999609e-01,-7.269999999999999796e-01,-5.299999999999999850e-02
2.093000000000000000e+04,1.400000000000000133e-01,-2.670000000000000151e-01,1.491000000000000103e+00,1.890000000000000013e-01,2.699999999999999969e-02,2.900000000000000147e-02,6.909999999999999476e-01,-8.199999999999999512e-01,1.004700000000000060e+01,-7.749115410263533732e-02,-4.289688887824456148e-02,-2.767541217951261998e-02,9.956852160804152696e-01,1.465926766395568848e-01,9.169476479291915894e-02,1.825399696826934814e-01,2.098250687122344971e-01,6.066284179687500000e-01,4.272918701171875000e-01,7.019348144531250000e-01,7.626037597656250000e-01,3.668000000000000149e+00,6.428669595086489608e+01,6.536958739161491394e-03,-3.486729692667722702e-03,-1.656770036788657308e-04,5.620000000000000551e-01,-5.689999999999999503e-01,5.500000000000000028e-02
3.151400000000000000e+04,1.419999999999999873e-01,-2.670000000000000151e-01,1.491999999999999993e+00,1.859999999999999987e-01,4.000000000000000083e-02,3.300000000000000155e-02,8.816000000000000725e+00,6.219999999999999751e+00,1.152800000000000047e+01,-7.333984227570844450e-02,-4.704820070517145431e-02,-2.629164157053699019e-02,9.958496291754627139e-01,1.781992167234420776e-01,8.086045086383819580e-02,2.012783139944076538e-01,1.683100014925003052e-01,6.913604736328125000e-01,3.870849609375000000e-01,7.446899414062500000e-01,6.663055419921875000e-01,3.668000000000000149e+00,6.408236320837799838e+01,4.689333494752645493e-03,-2.731006359681487083e-03,-7.818423910066485405e-04,7.089999999999999636e-01,-8.149999999999999467e-01,2.049999999999999878e-01
4.225700000000000000e+04,1.439999999999999891e-01,-2.660000000000000142e-01,1.493000000000000105e+00,1.789999999999999925e-01,6.199999999999999956e-02,5.999999999999999778e-02,1.083500000000000085e+01,-6.009999999999999787e-01,1.209500000000000064e+01,-7.057230105775717799e-02,-5.258328314107398038e-02,-2.490787096156135694e-02,9.958082880864574937e-01,7.909922301769256592e-02,1.499648839235305786e-01,2.363127022981643677e-01,1.527282446622848511e-01,3.831329345703125000e-01,6.194610595703125000e-01,8.155212402343750000e-01,6.273040771484375000e-01,3.652000000000000135e+00,6.300765075450279085e+01,6.787240970879793167e-03,6.552763748914003372e-03,-7.631274638697504997e-05,6.650000000000000355e-01,-1.002000000000000002e+00,3.400000000000000244e-02
5.308200000000000000e+04,1.469999999999999918e-01,-2.660000000000000142e-01,1.493000000000000105e+00,1.819999999999999951e-01,7.299999999999999545e-02,5.600000000000000117e-02,1.455000000000000071e+00,-4.011999999999999567e+00,1.088899999999999935e+01,-6.780475983980592536e-02,-5.673459496800087321e-02,-2.767541217951261998e-02,9.956996393680059843e-01,1.227504611015319824e-01,1.413020193576812744e-01,1.099601387977600098e-01,2.460029423236846924e-01,5.337524414062500000e-01,5.911102294921875000e-01,4.914855957031250000e-01,8.275146484375000000e-01,3.668000000000000149e+00,6.320240179211600662e+01,3.899435745552182198e-03,-4.984731320291757584e-03,9.275662596337497234e-04,7.209999999999999742e-01,-5.709999999999999520e-01,-1.869999999999999996e-01
6.583800000000000000e+04,1.499999999999999944e-01,-2.650000000000000133e-01,1.493000000000000105e+00,1.799999999999999933e-01,8.500000000000000611e-02,8.999999999999999320e-03,5.929999999999999716e-01,-7.982999999999999652e+00,6.318999999999999950e+00,-6.226967740390339234e-02,-5.950213618595213277e-02,-2.767541217951261998e-02,9.958996207580441684e-01,1.009177565574645996e-01,1.434987187385559082e-01,1.939184963703155518e-01,2.479911744594573975e-01,4.602813720703125000e-01,5.975952148437500000e-01,7.284698486328125000e-01,8.305664062500000000e-01,3.668000000000000149e+00,6.996189053270066438e+01,8.378926664590835571e-03,-4.875529266428202391e-04,5.799219361506402493e-04,7.690000000000000169e-01,-5.999999999999999778e-01,-6.600000000000000311e-02
7.738300000000000000e+04,1.529999999999999971e-01,-2.630000000000000115e-01,1.493000000000000105e+00,1.930000000000000049e-01,1.010000000000000064e-01,-2.699999999999999969e-02,4.969999999999999973e-01,-2.141000000000000014e+00,7.575999999999999623e+00,-5.811836557697649952e-02,-6.365344801287903254e-02,-2.905918278848824976e-02,9.958544361674540601e-01,1.585178077220916748e-01,1.181809008121490479e-01,1.428418457508087158e-01,2.325765788555145264e-01,6.412506103515625000e-01,5.198974609375000000e-01,5.967102050781250000e-01,8.067016601562500000e-01,3.662999999999999812e+00,6.647473324572517583e+01,4.188321996480226517e-03,-5.518470425158739090e-03,2.963868610095232725e-04,8.349999999999999645e-01,-7.029999999999999583e-01,7.000000000000000146e-03
8.822000000000000000e+04,1.559999999999999998e-01,-2.620000000000000107e-01,1.493000000000000105e+00,1.829999999999999960e-01,1.120000000000000023e-01,-2.400000000000000050e-02,-2.508999999999999897e+00,1.187999999999999945e+00,1.085599999999999987e+01,-5.258328314107398038e-02,-6.780475983980592536e-02,-3.182672400643951627e-02,9.958034808716977881e-01,1.576120406389236450e-02,3.112214803695678711e-01,6.166375428438186646e-02,2.594459056854248047e-01,1.143646240234375000e-01,9.018096923828125000e-01,3.145599365234375000e-01,8.509063720703125000e-01,3.652000000000000135e+00,6.606445764547459021e+01,-2.491721534170210361e-04,4.144130740314722061e-03,2.959454432129859924e-03,9.939999999999999947e-01,-8.199999999999999512e-01,-6.009999999999999787e-01
9.900200000000000000e+04,1.580000000000000016e-01,-2.610000000000000098e-01,1.493000000000000105e+00,1.779999999999999916e-01,1.290000000000000036e-01,0.000000000000000000e+00,-7.584999999999999964e+00,-4.017999999999999794e+00,1.046799999999999997e+01,-4.843197131414708756e-02,-7.195607166673281818e-02,-3.182672400643951627e-02,9.957227161935874316e-01,7.225143909454345703e-02,1.579234898090362549e-01,2.197871506214141846e-01,1.925137042999267578e-01,3.620758056640625000e-01,6.481475830078125000e-01,7.929534912109375000e-01,7.355041503906250000e-01,3.620999999999999996e+00,6.549192495666876823e+01,7.726948708295822144e-03,4.791871644556522369e-03,3.503917250782251358e-04,8.609999999999999876e-01,-7.680000000000000160e-01,4.499999999999999833e-02
1.105320000000000000e+05,1.610000000000000042e-01,-2.590000000000000080e-01,1.493999999999999995e+00,1.690000000000000113e-01,1.429999999999999882e-01,1.899999999999999953e-02,-1.610000000000000098e+00,-9.041000000000000369e+00,1.062400000000000055e+01,-4.289688887824456148e-02,-7.610738349365971100e-02,-3.044295339746388301e-02,9.957111778476509523e-01,1.125396937131881714e-01,1.321677565574645996e-01,2.340489178895950317e-01,1.537991017103195190e-01,5.109405517578125000e-01,5.746307373046875000e-01,8.214111328125000000e-01,6.387786865234375000e-01,3.609999999999999876e+00,6.448068142423328197e+01,6.072939839214086533e-03,4.237459041178226471e-03,-3.637304762378334999e-04,9.909999999999999920e-01,-6.239999999999999991e-01,2.230000000000000038e-01
