# time[ms],x[m],y[m],z[m],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],qx,qy,qz,qw,u1[N],u2[N],u3[N],u4[N],u1[PWM],u2[PWM],u3[PWM],u4[PWM],Vbat[V],thrust_des[g],torquex[Nm],torquey[Nm],torquez[Nm],wx[rad/s],wy[rad/s],wz[rad/s]
9.764000000000000000e+03,-3.200000000000000067e-02,-2.510000000000000009e-01,1.215000000000000080e+00,-6.000000000000000125e-03,2.000000000000000042e-03,7.000000000000000146e-03,5.000000000000000278e-02,8.300000000000000433e-02,9.958000000000000185e+00,-2.767541217951262171e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,9.999961703504703925e-01,8.741168677806854248e-02,7.960011065006256104e-02,8.315598964691162109e-02,7.880857586860656738e-02,7.006530761718750000e-01,6.641540527343750000e-01,6.810913085937500000e-01,6.603088378906250000e-01,3.646999999999999797e+00,3.353479744583581379e+01,-1.641705021029338241e-04,-1.126780480262823403e-04,-7.295401155715808272e-05,1.799999999999999864e-02,5.000000000000000278e-02,-2.400000000000000050e-02
1.965700000000000000e+04,-3.200000000000000067e-02,-2.510000000000000009e-01,1.215000000000000080e+00,-6.000000000000000125e-03,2.000000000000000042e-03,8.000000000000000167e-03,1.320000000000000062e-01,-6.800000000000000488e-02,9.746999999999999886e+00,-1.383770608975631086e-03,0.000000000000000000e+00,-1.383770608975631086e-03,9.999980851770684520e-01,9.038513153791427612e-02,7.062473148107528687e-02,9.485272318124771118e-02,7.295627146959304810e-02,7.138519287109375000e-01,6.189880371093750000e-01,7.329711914062500000e-01,6.310577392578125000e-01,3.646999999999999797e+00,3.351874186236802444e+01,2.211550017818808556e-04,6.947899237275123596e-05,-2.499411348253488541e-04,2.000000000000000042e-02,6.700000000000000400e-02,-1.000000000000000021e-02
3.009500000000000000e+04,-3.200000000000000067e-02,-2.510000000000000009e-01,1.215000000000000080e+00,-5.000000000000000104e-03,7.000000000000000146e-03,6.000000000000000125e-03,1.980000000000000093e-01,-8.200000000000000344e-02,1.000900000000000034e+01,-2.767541217951262171e-03,0.000000000000000000e+00,-1.383770608975631086e-03,9.999952129357964070e-01,6.676907092332839966e-02,5.540293082594871521e-02,1.036724969744682312e-01,1.033122912049293518e-01,5.985260009765625000e-01,5.344848632812500000e-01,7.682189941406250000e-01,7.668457031250000000e-01,3.646999999999999797e+00,3.355318921543164379e+01,2.758697839453816414e-03,-3.579888434614986181e-04,-7.035810995148494840e-05,7.000000000000000146e-03,5.899999999999999689e-02,-2.699999999999999969e-02
3.987400000000000000e+04,-3.200000000000000067e-02,-2.510000000000000009e-01,1.215000000000000080e+00,-5.000000000000000104e-03,8.000000000000000167e-03,7.000000000000000146e-03,2.379999999999999893e-01,-1.019999999999999934e-01,9.891000000000000014e+00,-2.767541217951262171e-03,0.000000000000000000e+00,-1.383770608975631086e-03,9.999952129357964070e-01,8.582653850317001343e-02,6.509517878293991089e-02,9.707834571599960327e-02,8.103617280721664429e-02,6.934509277343750000e-01,5.894470214843750000e-01,7.421875000000000000e-01,6.710662841796875000e-01,3.646999999999999797e+00,3.354090069412091424e+01,8.844974217936396599e-04,-1.525247353129088879e-04,-2.206412464147433639e-04,-2.000000000000000042e-03,3.300000000000000155e-02,-7.000000000000000146e-03
4.933000000000000000e+04,-3.200000000000000067e-02,-2.510000000000000009e-01,1.215000000000000080e+00,-5.000000000000000104e-03,8.999999999999999320e-03,7.000000000000000146e-03,2.359999999999999876e-01,-7.299999999999999545e-02,9.938000000000000611e+00,-2.767541217951262171e-03,1.383770608975631086e-03,-1.383770608975631086e-03,9.999942555202055994e-01,8.660332113504409790e-02,7.728042453527450562e-02,8.240736275911331177e-02,8.265175670385360718e-02,6.969909667968750000e-01,6.528167724609375000e-01,6.775665283203125000e-01,6.787261962890625000e-01,3.646999999999999797e+00,3.353138278626763480e+01,3.823094084509648383e-05,-3.111940459348261356e-04,-5.447102012112736702e-05,3.400000000000000244e-02,3.599999999999999728e-02,-2.900000000000000147e-02
5.922300000000000000e+04,-3.200000000000000067e-02,-2.500000000000000000e-01,1.215000000000000080e+00,-5.000000000000000104e-03,8.999999999999999320e-03,8.000000000000000167e-03,2.330000000000000127e-01,-6.199999999999999956e-02,9.718999999999999417e+00,-1.383770608975631086e-03,1.383770608975631086e-03,-1.383770608975631086e-03,9.999971277642276668e-01,9.225697070360183716e-02,7.286272197961807251e-02,9.534787386655807495e-02,6.829013675451278687e-02,7.219696044921875000e-01,6.305694580078125000e-01,7.350463867187500000e-01,6.066741943359375000e-01,3.646999999999999797e+00,3.351250798208876347e+01,-4.819440437131561339e-05,2.492694766260683537e-04,-2.787119592539966106e-04,8.699999999999999400e-02,2.400000000000000050e-02,-5.000000000000000104e-03
6.912000000000000000e+04,-3.200000000000000067e-02,-2.500000000000000000e-01,1.215000000000000080e+00,-4.000000000000000083e-03,8.999999999999999320e-03,8.999999999999999320e-03,7.299999999999999545e-02,6.700000000000000400e-02,9.964999999999999858e+00,-1.383770608975631086e-03,1.383770608975631086e-03,-1.383770608975631086e-03,9.999971277642276668e-01,8.198100328445434570e-02,7.637371122837066650e-02,8.779168128967285156e-02,8.247329294681549072e-02,6.755523681640625000e-01,6.483154296875000000e-01,7.023620605468750000e-01,6.778869628906250000e-01,3.646999999999999797e+00,3.349843922011348951e+01,3.874037938658148050e-04,-9.397579560754820704e-06,-6.555402796948328614e-05,1.019999999999999934e-01,1.700000000000000122e-02,-2.000000000000000042e-02
7.954000000000000000e+04,-3.200000000000000067e-02,-2.500000000000000000e-01,1.215000000000000080e+00,-3.000000000000000062e-03,8.000000000000000167e-03,7.000000000000000146e-03,7.099999999999999367e-02,-8.799999999999999489e-02,9.846999999999999531e+00,-1.383770608975631086e-03,1.383770608975631086e-03,-1.383770608975631086e-03,9.999971277642276668e-01,9.887802600860595703e-02,6.814637780189514160e-02,8.693975210189819336e-02,7.507181167602539062e-02,7.494812011718750000e-01,6.059112548828125000e-01,6.985168457031250000e-01,6.417999267578125000e-01,3.646999999999999797e+00,3.354087335254073565e+01,-1.630521874176338315e-04,-6.135779549367725849e-04,-2.555974642746150494e-04,8.200000000000000344e-02,2.400000000000000050e-02,-1.000000000000000021e-02
8.889600000000000000e+04,-3.200000000000000067e-02,-2.500000000000000000e-01,1.215000000000000080e+00,-3.000000000000000062e-03,8.000000000000000167e-03,7.000000000000000146e-03,1.630000000000000060e-01,-4.299999999999999656e-02,9.939000000000000057e+00,-0.000000000000000000e+00,1.383770608975631086e-03,-1.383770608975631086e-03,9.999980851770684520e-01,8.497721701860427856e-02,7.890803366899490356e-02,8.618552237749099731e-02,7.896826416254043579e-02,6.895599365234375000e-01,6.607971191406250000e-01,6.950988769531250000e-01,6.610870361328125000e-01,3.646999999999999797e+00,3.354118626173604412e+01,4.126158455619588494e-05,3.734288475243374705e-05,-7.971856393851339817e-05,4.800000000000000100e-02,4.399999999999999745e-02,-7.000000000000000146e-03
9.880400000000000000e+04,-3.200000000000000067e-02,-2.500000000000000000e-01,1.215000000000000080e+00,-2.000000000000000042e-03,8.999999999999999320e-03,8.000000000000000167e-03,2.560000000000000053e-01,-1.290000000000000036e-01,9.851000000000000867e+00,-0.000000000000000000e+00,1.383770608975631086e-03,-1.383770608975631086e-03,9.999980851770684520e-01,9.142702072858810425e-02,7.051534205675125122e-02,9.626580029726028442e-02,7.058449834585189819e-02,7.183837890625000000e-01,6.184234619140625000e-01,7.388458251953125000e-01,6.187744140625000000e-01,3.646999999999999797e+00,3.351607150137120072e+01,1.596397924004122615e-04,1.551409950479865074e-04,-2.795578329823911190e-04,2.900000000000000147e-02,0.000000000000000000e+00,-2.000000000000000042e-03
