# time[ms],x[m],y[m],z[m],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],qx,qy,qz,qw,u1[N],u2[N],u3[N],u4[N],u1[PWM],u2[PWM],u3[PWM],u4[PWM],Vbat[V],thrust_des[g],torquex[Nm],torquey[Nm],torquez[Nm],wx[rad/s],wy[rad/s],wz[rad/s]
9.674000000000000000e+03,1.920000000000000040e-01,1.429999999999999882e-01,1.169999999999999929e+00,1.499999999999999944e-02,-3.000000000000000062e-03,-3.699999999999999817e-02,2.088999999999999968e+00,-3.320000000000000173e-01,9.630000000000000782e+00,-1.383770608975631086e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999684049527551855e-01,1.821579486131668091e-01,1.662785857915878296e-01,1.685238033533096313e-01,1.276426762342453003e-01,6.698150634765625000e-01,6.306610107421875000e-01,6.363983154296875000e-01,5.211486816406250000e-01,3.815999999999999837e+00,6.570876799106110866e+01,-2.217630390077829361e-03,1.060735550709068775e-03,-3.405627794563770294e-04,2.020000000000000129e-01,7.699999999999999900e-02,-8.400000000000000522e-02
1.955600000000000000e+04,1.920000000000000040e-01,1.429999999999999882e-01,1.171000000000000041e+00,2.199999999999999872e-02,-2.000000000000000042e-03,-1.299999999999999940e-02,5.889999999999999680e-01,-1.010000000000000009e+00,9.659000000000000696e+00,-1.383770608975631086e-03,5.535082435902524342e-03,5.535082435902524342e-03,9.999684049527551855e-01,1.603316664695739746e-01,9.313737601041793823e-02,1.712328791618347168e-01,2.113381028175354004e-01,6.172637939453125000e-01,4.081268310546875000e-01,6.454315185546875000e-01,7.351989746093750000e-01,3.805000000000000160e+00,6.483588500611035954e+01,5.477330181747674942e-03,-4.552331287413835526e-03,-1.625344884814694524e-04,-4.200000000000000261e-02,4.200000000000000261e-02,-1.219999999999999973e-01
2.893800000000000000e+04,1.920000000000000040e-01,1.429999999999999882e-01,1.171000000000000041e+00,2.299999999999999961e-02,-2.000000000000000042e-03,-8.000000000000000167e-03,5.080000000000000071e-01,-2.079999999999999905e-01,1.004800000000000004e+01,-1.383770608975631086e-03,4.151311826926892823e-03,1.660524730770757129e-02,9.998525479043733899e-01,4.498334527015686035e-01,-9.216430783271789551e-02,3.290031850337982178e-01,-5.215728282928466797e-02,8.693847656250000000e-01,0.000000000000000000e+00,8.693847656250000000e-01,0.000000000000000000e+00,3.805000000000000160e+00,6.468043293306465102e+01,-3.429040079936385155e-03,-6.823748350143432617e-03,-5.538949277251958847e-03,8.200000000000000344e-02,-3.899999999999999994e-02,1.068999999999999950e+00
4.021100000000000000e+04,1.930000000000000049e-01,1.429999999999999882e-01,1.171000000000000041e+00,2.299999999999999961e-02,-1.000000000000000021e-03,1.299999999999999940e-02,3.221000000000000085e+00,2.504999999999999893e+00,1.121199999999999974e+01,-0.000000000000000000e+00,4.151311826926892823e-03,1.660524730770757129e-02,9.998535054556569879e-01,1.376799643039703369e-01,1.502613723278045654e-01,1.556101143360137939e-01,1.831677258014678955e-01,5.535888671875000000e-01,5.898132324218750000e-01,6.045684814453125000e-01,6.744232177734375000e-01,3.805000000000000160e+00,6.388574686740637532e+01,2.156808739528059959e-03,-6.353867938742041588e-04,2.408340660622343421e-04,3.899999999999999994e-02,-7.000000000000000146e-03,-3.320000000000000173e-01
5.110100000000000000e+04,1.930000000000000049e-01,1.429999999999999882e-01,1.171999999999999931e+00,2.100000000000000130e-02,0.000000000000000000e+00,3.500000000000000333e-02,1.687999999999999945e+00,1.854000000000000092e+00,1.194400000000000084e+01,-1.383770608975631086e-03,4.151311826926892823e-03,1.522147669873194151e-02,9.998745713518907285e-01,1.334610283374786377e-01,2.242764681577682495e-01,1.974954754114151001e-01,6.416649371385574341e-02,5.419769287109375000e-01,7.607116699218750000e-01,7.078247070312500000e-01,2.999877929687500000e-01,3.799999999999999822e+00,6.313960122041381595e+01,-4.076139070093631744e-03,9.509641677141189575e-03,-2.550812205299735069e-04,1.099999999999999936e-02,-1.950000000000000067e-01,-1.990000000000000102e-01
6.195900000000000000e+04,1.930000000000000049e-01,1.429999999999999882e-01,1.171999999999999931e+00,1.899999999999999953e-02,0.000000000000000000e+00,2.999999999999999889e-02,1.193000000000000060e+00,9.479999999999999538e-01,8.887999999999999901e+00,-0.000000000000000000e+00,4.151311826926892823e-03,1.383770608975630999e-02,9.998956368043062648e-01,1.208948194980621338e-01,1.299020498991012573e-01,1.907590776681900024e-01,1.793284267187118530e-01,5.009307861328125000e-01,5.291137695312500000e-01,6.907196044921875000e-01,6.641998291015625000e-01,3.810999999999999943e+00,6.329096420824708957e+01,5.061072297394275665e-03,8.671054383739829063e-04,-1.454060202377149835e-05,-7.900000000000000078e-02,1.390000000000000124e-01,-2.449999999999999956e-01
7.184500000000000000e+04,1.930000000000000049e-01,1.429999999999999882e-01,1.171999999999999931e+00,1.600000000000000033e-02,0.000000000000000000e+00,1.499999999999999944e-02,3.170000000000000040e-01,-8.159999999999999476e-01,9.208000000000000185e+00,-0.000000000000000000e+00,2.767541217951262171e-03,1.522147669873194151e-02,9.998803165192906572e-01,1.809258759021759033e-01,1.080545634031295776e-01,2.531939744949340820e-01,3.638381510972976685e-02,6.679992675781250000e-01,4.588623046875000000e-01,8.044128417968750000e-01,1.830444335937500000e-01,3.810999999999999943e+00,5.897637779438045413e+01,2.534360282879788429e-05,6.106808315962553024e-03,-1.738089020363986492e-03,1.509999999999999953e-01,-4.430000000000000049e-01,1.429999999999999882e-01
8.259300000000000000e+04,1.930000000000000049e-01,1.429999999999999882e-01,1.171999999999999931e+00,1.299999999999999940e-02,0.000000000000000000e+00,-8.000000000000000167e-03,2.590000000000000080e-01,2.489999999999999991e-01,8.166999999999999815e+00,0.000000000000000000e+00,1.383770608975631086e-03,1.522147669873194151e-02,9.998831890906115794e-01,6.384316086769104004e-02,2.167734801769256592e-01,1.790211498737335205e-01,1.268651783466339111e-01,2.995758056640625000e-01,7.480621337890625000e-01,6.667785644531250000e-01,5.227508544921875000e-01,3.794999999999999929e+00,5.978623539908095097e+01,1.072102109901607037e-03,8.701073005795478821e-03,6.046460475772619247e-04,-5.000000000000000104e-03,-2.489999999999999991e-01,-4.109999999999999765e-01
9.314800000000000000e+04,1.930000000000000049e-01,1.429999999999999882e-01,1.171999999999999931e+00,1.099999999999999936e-02,0.000000000000000000e+00,-2.000000000000000042e-03,-2.570000000000000062e-01,1.328000000000000069e+00,9.734999999999999432e+00,1.383770608975631086e-03,-1.383770608975631086e-03,1.383770608975630999e-02,9.999023393551876859e-01,1.377480924129486084e-01,1.160737946629524231e-01,2.264476418495178223e-01,1.046542301774024963e-01,5.558471679687500000e-01,4.883575439453125000e-01,7.657775878906250000e-01,4.502410888671875000e-01,3.794999999999999929e+00,5.962525425093375731e+01,3.278712276369333267e-03,4.247694276273250580e-03,-8.608062053099274635e-04,9.800000000000000377e-02,-4.380000000000000004e-01,-4.599999999999999922e-02
1.041550000000000000e+05,1.930000000000000049e-01,1.429999999999999882e-01,1.171999999999999931e+00,8.000000000000000167e-03,0.000000000000000000e+00,1.600000000000000033e-02,-1.729999999999999982e+00,1.116999999999999993e+00,1.046000000000000085e+01,1.383770608975631086e-03,-2.767541217951262171e-03,1.245393548078067847e-02,9.999176593027794269e-01,9.843853116035461426e-02,2.607377469539642334e-01,1.896249353885650635e-01,2.873930707573890686e-02,4.249572753906250000e-01,8.133087158203125000e-01,6.870422363281250000e-01,1.487121582031250000e-01,3.815999999999999837e+00,5.887263168739372787e+01,-5.974147934466600418e-03,1.371156983077526093e-02,8.481575605401303619e-06,1.549999999999999989e-01,-3.649999999999999911e-01,-2.479999999999999982e-01
1.149270000000000000e+05,1.930000000000000049e-01,1.429999999999999882e-01,1.173000000000000043e+00,5.000000000000000104e-03,0.000000000000000000e+00,1.400000000000000029e-02,3.157000000000000028e+00,-3.500000000000000333e-02,7.969999999999999751e+00,1.383770608975631086e-03,-5.535082435902524342e-03,1.245393548078067847e-02,9.999061693640909354e-01,1.784645318984985352e-01,9.684342145919799805e-02,1.537518501281738281e-01,1.488705873489379883e-01,6.598968505859375000e-01,4.184112548828125000e-01,5.963134765625000000e-01,5.827636718750000000e-01,3.821000000000000174e+00,5.891237419315068990e+01,1.158855622634291649e-03,-3.255795687437057495e-03,-5.190141382627189159e-04,4.000000000000000083e-02,-1.380000000000000115e-01,-1.170000000000000068e-01
1.259410000000000000e+05,1.930000000000000049e-01,1.429999999999999882e-01,1.173000000000000043e+00,3.000000000000000062e-03,0.000000000000000000e+00,-7.000000000000000146e-03,3.782999999999999918e+00,2.251999999999999780e+00,7.942999999999999616e+00,2.767541217951262171e-03,-5.535082435902524342e-03,1.107016487180504868e-02,9.999195742797246655e-01,1.375292837619781494e-01,1.161004528403282166e-01,1.893292665481567383e-01,1.421800851821899414e-01,5.490417480468750000e-01,4.825439453125000000e-01,6.841125488281250000e-01,5.626525878906250000e-01,3.826000000000000068e+00,5.964720650185867612e+01,3.304152516648173332e-03,1.091221696697175503e-03,-4.114682087674736977e-04,6.900000000000000577e-02,-9.500000000000000111e-02,-1.380000000000000115e-01
1.367130000000000000e+05,1.930000000000000049e-01,1.429999999999999882e-01,1.171999999999999931e+00,1.000000000000000021e-02,-1.000000000000000021e-03,-2.400000000000000050e-02,-1.542999999999999927e+00,-5.336000000000000298e+00,8.121999999999999886e+00,2.767541217951262171e-03,-5.535082435902524342e-03,1.107016487180504868e-02,9.999195742797246655e-01,1.982500404119491577e-01,1.107651963829994202e-01,1.536361426115036011e-01,1.300542205572128296e-01,7.025604248046875000e-01,4.640350341796875000e-01,5.938720703125000000e-01,5.255432128906250000e-01,3.831999999999999851e+00,6.041851247851636941e+01,-1.074444619007408619e-03,-2.711171517148613930e-03,-6.664007087238132954e-04,4.200000000000000261e-02,1.600000000000000033e-01,-6.900000000000000577e-02
1.481510000000000000e+05,1.940000000000000058e-01,1.429999999999999882e-01,1.171999999999999931e+00,1.200000000000000025e-02,-1.000000000000000021e-03,-3.799999999999999906e-02,-3.334999999999999964e+00,-3.758999999999999897e+00,6.673000000000000043e+00,2.767541217951262171e-03,-4.151311826926892823e-03,9.686394262829417165e-03,9.999406387840767962e-01,1.336406469345092773e-01,1.100813746452331543e-01,1.332334876060485840e-01,2.188081741333007812e-01,5.364074707031250000e-01,4.617614746093750000e-01,5.351867675781250000e-01,7.435760498046875000e-01,3.831999999999999851e+00,6.073024294791964905e+01,4.595612175762653351e-03,-4.630160983651876450e-03,3.720925888046622276e-04,2.800000000000000058e-02,4.169999999999999818e-01,-3.109999999999999987e-01
1.589880000000000000e+05,1.940000000000000058e-01,1.439999999999999891e-01,1.171999999999999931e+00,1.000000000000000021e-02,7.000000000000000146e-03,-5.199999999999999761e-02,4.550000000000000155e-01,2.347999999999999865e+00,8.499000000000000554e+00,2.767541217951262171e-03,-1.383770608975631086e-03,8.302623653853785646e-03,9.999607453970236204e-01,1.379730105400085449e-01,1.275985091924667358e-01,2.322232872247695923e-01,1.035330146551132202e-01,5.503540039062500000e-01,5.189971923828125000e-01,7.684783935546875000e-01,4.406433105468750000e-01,3.826000000000000068e+00,6.129743491473183070e+01,2.977686934173107147e-03,5.019712727516889572e-03,-8.343886584043502808e-04,4.499999999999999833e-02,2.670000000000000151e-01,-1.000000000000000021e-02
1.700200000000000000e+05,1.940000000000000058e-01,1.439999999999999891e-01,1.171999999999999931e+00,8.000000000000000167e-03,1.000000000000000021e-02,-4.900000000000000189e-02,-1.019999999999999934e-01,8.209999999999999520e-01,8.971000000000000085e+00,2.767541217951262171e-03,-0.000000000000000000e+00,8.302623653853785646e-03,9.999617028446986522e-01,1.650893390178680420e-01,1.264564692974090576e-01,2.087657153606414795e-01,9.911116957664489746e-02,6.265106201171875000e-01,5.164642333984375000e-01,7.265930175781250000e-01,4.263458251953125000e-01,3.821000000000000174e+00,6.110323070872205875e+01,6.928697112016379833e-04,3.013194538652896881e-03,-8.897244115360081196e-04,6.000000000000000125e-03,2.919999999999999818e-01,3.000000000000000062e-03
1.813780000000000000e+05,1.940000000000000058e-01,1.449999999999999900e-01,1.171999999999999931e+00,7.000000000000000146e-03,1.000000000000000021e-02,-2.900000000000000147e-02,-1.415000000000000036e+00,-5.130000000000000115e-01,1.095599999999999952e+01,2.767541217951262171e-03,1.383770608975631086e-03,8.302623653853785646e-03,9.999607453970236204e-01,1.493869870901107788e-01,1.172135323286056519e-01,1.946358829736709595e-01,1.315857321023941040e-01,5.831604003906250000e-01,4.861450195312500000e-01,6.959075927734375000e-01,5.312194824218750000e-01,3.826000000000000068e+00,6.043039087612451254e+01,2.529508667066693306e-03,1.309985993430018425e-03,-5.713416612707078457e-04,1.000000000000000021e-03,2.560000000000000053e-01,-7.199999999999999456e-02
1.916150000000000000e+05,1.940000000000000058e-01,1.449999999999999900e-01,1.171999999999999931e+00,6.000000000000000125e-03,8.999999999999999320e-03,-8.999999999999999320e-03,-7.109999999999999654e-01,4.969999999999999973e-01,1.014300000000000068e+01,2.767541217951262171e-03,1.383770608975631086e-03,8.302623653853785646e-03,9.999607453970236204e-01,1.619882285594940186e-01,1.363396644592285156e-01,2.017769217491149902e-01,8.546146750450134277e-02,6.173400878906250000e-01,5.455169677734375000e-01,7.111663818359375000e-01,3.766479492187500000e-01,3.826000000000000068e+00,5.969075252521292896e+01,-4.704867023974657059e-04,3.846669103950262070e-03,-8.517842506989836693e-04,6.700000000000000400e-02,1.100000000000000006e-01,-4.000000000000000083e-03
2.020480000000000000e+05,1.930000000000000049e-01,1.449999999999999900e-01,1.171999999999999931e+00,-3.000000000000000062e-03,7.000000000000000146e-03,-4.000000000000000083e-03,2.043000000000000149e+00,-3.800000000000000044e-01,8.894999999999999574e+00,2.767541217951262171e-03,2.767541217951262171e-03,8.302623653853785646e-03,9.999578730484981470e-01,1.513968110084533691e-01,1.772287786006927490e-01,1.894023716449737549e-01,6.816136091947555542e-02,5.887603759765625000e-01,6.558074951171875000e-01,6.842803955078125000e-01,3.112487792968750000e-01,3.826000000000000068e+00,5.975426397799959233e+01,-3.014898626133799553e-03,6.239778362214565277e-03,-5.724541842937469482e-04,1.170000000000000068e-01,2.220000000000000029e-01,-7.099999999999999367e-02
2.130560000000000000e+05,1.930000000000000049e-01,1.449999999999999900e-01,1.171999999999999931e+00,-7.000000000000000146e-03,5.000000000000000104e-03,-2.000000000000000042e-02,3.029999999999999805e+00,-1.088999999999999968e+00,7.873999999999999666e+00,4.151311826926892823e-03,2.767541217951262171e-03,6.918853044878154994e-03,9.999636177372984713e-01,1.488667428493499756e-01,1.540474891662597656e-01,1.441842317581176758e-01,1.428433358669281006e-01,5.817108154296875000e-01,5.960540771484375000e-01,5.684204101562500000e-01,5.645751953125000000e-01,3.826000000000000068e+00,6.013677876051534099e+01,-6.740128737874329090e-04,2.766895631793886423e-04,2.303915789525490254e-05,1.290000000000000036e-01,1.380000000000000115e-01,-2.119999999999999940e-01
