# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.50000000,0.48913663,-0.00000000,0.00000000,-1.10367986,1.26331500,-0.64382403,0.16267212,-0.01627972,0.06037429,-0.00000000,0.00000000,1.65664980,-2.62652448,1.60991927,-0.44845172,0.04739355,0.69999615,0.00000000,-0.00000000,0.00167892,-0.00338492,0.00242078,-0.00073788,0.00008168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,-0.50253590,0.01022588,0.42876966,-0.13191731,0.09743105,-0.07708706,0.02190405,-0.00207818,0.00703993,-0.42807586,-0.09077701,0.66607108,-0.77795486,0.45927192,-0.13044265,0.01410465,0.70011287,-0.00004240,-0.00095266,0.00020449,0.00172592,-0.00163575,0.00054977,-0.00006413,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.49874555,-0.00317670,-0.37929066,0.02820336,-0.04699522,0.08774177,-0.03465219,0.00436463,0.00121115,0.35962573,-0.01300249,0.11139042,-0.37296992,0.27745394,-0.08790976,0.01043750,0.70000577,-0.00004786,0.00033373,-0.00064401,0.00043924,-0.00007098,-0.00002910,0.00000803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,-0.50235194,-0.01588537,0.42645112,0.18057142,-0.51289995,0.38863098,-0.13610506,0.01778760,-0.00633948,-0.40931207,0.08363878,0.52078385,-1.11767261,0.93272833,-0.33020122,0.04177027,0.69993394,-0.00018699,0.00030905,0.00120219,-0.00258267,0.00184207,-0.00056674,0.00006426,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
