# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.50000000,0.64817019,-0.00000000,-0.00000000,1.37028069,-2.26316224,1.41181414,-0.39650319,0.04208954,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.43987658,0.00000000,-0.00000000,1.12799861,-1.50381549,0.84296099,-0.22417624,0.02306400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.41338280,-0.40565663,-0.00517609,0.61408285,-0.73674114,0.43519303,-0.12444526,0.01358763,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.98909119,-0.13492977,-0.27448839,0.25263966,-0.24116782,0.14660306,-0.04040948,0.00409873,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.59339291,0.33874097,-0.08031887,0.13393361,-0.40885778,0.31286886,-0.10032887,0.01193031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41586576,0.11727643,0.21140934,-0.02057996,-0.01780030,-0.01346400,0.00777914,-0.00100467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.40088993,-0.39573902,0.15779023,0.55786181,-1.20439788,0.98874383,-0.34784156,0.04395659,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.98463585,-0.11263690,-0.21647428,0.01732370,0.01264362,0.02439986,-0.01214033,0.00142063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
