# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.50000000,-0.77378146,-0.00000000,0.00000000,-0.40977043,0.87457384,-0.59298716,0.17175157,-0.01846323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.82311077,0.00000000,0.00000000,-1.71485881,2.54333111,-1.51109552,0.41474863,-0.04349743,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,-0.25983322,0.24217478,-0.15936784,-0.29606400,0.37574277,-0.21822129,0.06381438,-0.00722829,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.51765661,0.34909369,0.21785960,-0.58521551,0.68935086,-0.42697747,0.12434575,-0.01363258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,-0.74178252,-0.20508610,0.18102257,-0.11790351,0.33756962,-0.27989970,0.09288215,-0.01116682,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.87595334,-0.28303491,-0.13442965,-0.15804418,0.45097808,-0.31658663,0.09838831,-0.01155235,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,-0.25236837,0.25874723,-0.25628410,-0.47739863,1.04416828,-0.82668831,0.28638393,-0.03606068,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.52799790,0.34090841,0.08331473,-0.48280907,0.92911155,-0.75094885,0.25807076,-0.03178375,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
