# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.50000000,-0.20653519,-0.00000000,-0.00000000,-0.66204679,0.75789483,-0.38636261,0.09766242,-0.00977860,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.76038670,-0.00000000,0.00000000,1.65663217,-2.62660519,1.61003834,-0.44850292,0.04740060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,-0.80149182,0.00620336,0.25685291,-0.08043500,0.06221369,-0.04937835,0.01421151,-0.00137794,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.70705570,-0.42814560,-0.09087279,0.66632668,-0.77812753,0.45932901,-0.13045410,0.01410584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,-0.20075347,-0.00136475,-0.22756217,0.01274838,-0.02148683,0.04839140,-0.01957742,0.00248878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.70120746,0.35954880,-0.01300946,0.11153310,-0.37302462,0.27742358,-0.08788966,0.01043456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,-0.80145567,-0.00948576,0.25624659,0.10702549,-0.30600258,0.23210394,-0.08135045,0.01063799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.69365927,-0.40935075,0.08364670,0.52073806,-1.11741568,0.93246949,-0.33010496,0.04175795,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
