# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.50000000,0.33209206,0.00000000,-0.00000000,1.82957897,-3.14153629,1.98979555,-0.56244710,0.05989287,-0.22370865,-0.00000000,0.00000000,1.39049116,-1.94574497,1.12102552,-0.30260365,0.03140893,0.69999615,0.00000000,-0.00000000,0.00167892,-0.00338492,0.00242078,-0.00073788,0.00008168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,-0.24150536,-0.61233596,0.08811540,0.89650377,-1.09412077,0.64548842,-0.18550315,0.02040812,0.26484724,-0.21650861,-0.27049554,0.37539259,-0.38658743,0.23072956,-0.06410592,0.00665663,0.70011287,-0.00004240,-0.00095266,0.00020449,0.00172592,-0.00163575,0.00054977,-0.00006413,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.25040274,0.51099230,-0.20074272,0.23030749,-0.67855764,0.53049377,-0.17175137,0.02047921,-0.25837143,0.18630093,0.18865393,-0.00211629,-0.08154544,0.03643495,-0.00830696,0.00091709,0.70000577,-0.00004786,0.00033373,-0.00064401,0.00043924,-0.00007098,-0.00002910,0.00000803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,-0.26029902,-0.60916458,0.33311145,0.92720559,-2.00890237,1.63061973,-0.57088829,0.07205411,0.25781177,-0.19057084,-0.17882593,0.11751860,-0.21279490,0.21310132,-0.07943421,0.01000772,0.69993394,-0.00018699,0.00030905,0.00120219,-0.00258267,0.00184207,-0.00056674,0.00006426,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
