# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.50000000,-0.15625136,0.00000000,0.00000000,2.90862558,-4.35692246,2.59939488,-0.71450874,0.07496532,-0.28556522,-0.00000000,0.00000000,-0.21509099,0.57792657,-0.41292758,0.12151227,-0.01312681,0.69999615,0.00000000,-0.00000000,0.00167892,-0.00338492,0.00242078,-0.00073788,0.00008168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.26048508,-0.61951781,-0.33444471,1.00924682,-1.18273753,0.72693291,-0.21114254,0.02313307,0.25804845,0.20262041,-0.18248820,-0.21802319,0.27855603,-0.15785538,0.04627638,-0.00530793,0.70011287,-0.00004240,-0.00095266,0.00020449,0.00172592,-0.00163575,0.00054977,-0.00006413,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,-0.24941570,0.50734907,0.19005097,0.26037878,-0.76432611,0.54370985,-0.16994240,0.02001538,-0.25878999,-0.17522777,0.19295834,-0.09398459,0.28119185,-0.24204801,0.08151583,-0.00986989,0.70000577,-0.00004786,0.00033373,-0.00064401,0.00043924,-0.00007098,-0.00002910,0.00000803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.24194416,-0.60700114,-0.09313438,0.85675936,-1.67794098,1.36006430,-0.46924419,0.05804029,0.26439747,0.22253027,-0.26504233,-0.43036315,0.95457611,-0.75321569,0.26079569,-0.03287716,0.69993394,-0.00018699,0.00030905,0.00120219,-0.00258267,0.00184207,-0.00056674,0.00006426,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
