# time[ms],x[m],y[m],z[m],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],qx,qy,qz,qw,u1[N],u2[N],u3[N],u4[N],u1[PWM],u2[PWM],u3[PWM],u4[PWM],Vbat[V],thrust_des[g],torquex[Nm],torquey[Nm],torquez[Nm],wx[rad/s],wy[rad/s],wz[rad/s]
9.852000000000000000e+03,2.389999999999999902e-01,5.099999999999999672e-02,7.550000000000000044e-01,7.000000000000000146e-03,-5.000000000000000104e-03,-5.000000000000000104e-03,1.529999999999999971e-01,-4.259999999999999898e-01,9.939999999999999503e+00,-1.383770608975631086e-03,4.151311826926892823e-03,-0.000000000000000000e+00,9.999904258486764785e-01,7.955918461084365845e-02,8.087851852178573608e-02,9.403150528669357300e-02,7.935497909784317017e-02,6.859283447265625000e-01,6.924438476562500000e-01,7.533264160156250000e-01,6.849060058593750000e-01,3.525999999999999801e+00,3.402896916586810505e+01,4.211839986965060234e-04,5.202959291636943817e-04,-8.014317427296191454e-05,-1.400000000000000029e-02,-6.000000000000000125e-03,1.299999999999999940e-02
1.974200000000000000e+04,2.389999999999999902e-01,5.099999999999999672e-02,7.550000000000000044e-01,7.000000000000000146e-03,-4.000000000000000083e-03,-4.000000000000000083e-03,8.500000000000000611e-02,-2.459999999999999964e-01,9.836000000000000298e+00,-1.383770608975631086e-03,4.151311826926892823e-03,-0.000000000000000000e+00,9.999904258486764785e-01,7.844024151563644409e-02,7.955723255872726440e-02,9.165138751268386841e-02,8.404321223497390747e-02,6.803436279296875000e-01,6.859130859375000000e-01,7.428588867187500000e-01,7.077636718750000000e-01,3.525999999999999801e+00,3.401550191865661787e+01,5.756324972026050091e-04,2.838027430698275566e-04,-3.894703695550560951e-05,-2.900000000000000147e-02,-2.000000000000000042e-02,6.000000000000000125e-03
2.963400000000000000e+04,2.389999999999999902e-01,5.099999999999999672e-02,7.550000000000000044e-01,7.000000000000000146e-03,-4.000000000000000083e-03,-4.000000000000000083e-03,1.930000000000000049e-01,-7.599999999999999811e-02,9.855999999999999872e+00,-1.383770608975631086e-03,4.151311826926892823e-03,-0.000000000000000000e+00,9.999904258486764785e-01,8.334691077470779419e-02,8.108880370855331421e-02,8.599662035703659058e-02,8.244741708040237427e-02,7.044372558593750000e-01,6.934814453125000000e-01,7.170104980468750000e-01,7.000885009765625000e-01,3.525999999999999801e+00,3.393269642412844433e+01,1.303787867072969675e-04,4.199544491712003946e-05,-3.484389162622392178e-05,-1.499999999999999944e-02,-2.000000000000000042e-02,1.200000000000000025e-02
3.953100000000000000e+04,2.389999999999999902e-01,5.099999999999999672e-02,7.550000000000000044e-01,7.000000000000000146e-03,-3.000000000000000062e-03,-3.000000000000000062e-03,1.980000000000000093e-01,-2.650000000000000133e-01,9.865999999999999659e+00,-1.383770608975631086e-03,4.151311826926892823e-03,-0.000000000000000000e+00,9.999904258486764785e-01,8.679650723934173584e-02,7.855655252933502197e-02,8.362226188182830811e-02,8.367399871349334717e-02,7.207489013671875000e-01,6.809234619140625000e-01,7.057495117187500000e-01,7.060089111328125000e-01,3.525999999999999801e+00,3.390920696880717600e+01,6.320670217974111438e-05,-2.697031304705888033e-04,-4.912927033728919923e-05,2.999999999999999889e-02,-2.699999999999999969e-02,3.000000000000000062e-03
4.941700000000000000e+04,2.389999999999999902e-01,5.099999999999999672e-02,7.550000000000000044e-01,1.000000000000000021e-02,-3.000000000000000062e-03,-3.000000000000000062e-03,1.670000000000000095e-01,-6.500000000000000222e-02,9.820000000000000284e+00,-1.383770608975631086e-03,4.151311826926892823e-03,-0.000000000000000000e+00,9.999904258486764785e-01,9.533792734146118164e-02,6.090761721134185791e-02,7.967109978199005127e-02,9.742820262908935547e-02,7.589721679687500000e-01,5.858001708984375000e-01,6.864776611328125000e-01,7.678375244140625000e-01,3.525999999999999801e+00,3.398010672414703492e+01,6.783079006709158421e-04,-1.697495812550187111e-03,-1.000392512651160359e-04,2.199999999999999872e-02,8.000000000000000167e-03,2.000000000000000042e-02
5.930700000000000000e+04,2.389999999999999902e-01,5.199999999999999761e-02,7.550000000000000044e-01,1.200000000000000025e-02,0.000000000000000000e+00,-2.000000000000000042e-03,1.859999999999999987e-01,-1.900000000000000022e-01,9.797000000000000597e+00,-1.383770608975631086e-03,4.151311826926892823e-03,0.000000000000000000e+00,9.999904258486764785e-01,7.625713199377059937e-02,5.902456119656562805e-02,9.609758108854293823e-02,1.019819602370262146e-01,6.692962646484375000e-01,5.748748779296875000e-01,7.622070312500000000e-01,7.865295410156250000e-01,3.525999999999999801e+00,3.398177759849089341e+01,2.042619744315743446e-03,-7.519227219745516777e-04,-6.808918988099321723e-05,0.000000000000000000e+00,1.700000000000000122e-02,7.000000000000000146e-03
6.920000000000000000e+04,2.399999999999999911e-01,5.199999999999999761e-02,7.550000000000000044e-01,1.200000000000000025e-02,1.000000000000000021e-03,-2.000000000000000042e-03,1.000000000000000056e-01,-1.590000000000000024e-01,9.897000000000000242e+00,-1.383770608975631086e-03,4.151311826926892823e-03,0.000000000000000000e+00,9.999904258486764785e-01,8.019492775201797485e-02,7.093069702386856079e-02,9.408678859472274780e-02,8.819570392370223999e-02,6.890716552734375000e-01,6.414642333984375000e-01,7.535705566406250000e-01,7.272338867187500000e-01,3.525999999999999801e+00,3.398655629911432641e+01,1.013436936773359776e-03,-1.097180575015954673e-04,-9.093197877518832684e-05,1.899999999999999953e-02,-4.900000000000000189e-02,8.000000000000000167e-03
7.909000000000000000e+04,2.399999999999999911e-01,5.199999999999999761e-02,7.550000000000000044e-01,1.299999999999999940e-02,2.000000000000000042e-03,-1.000000000000000021e-03,1.779999999999999916e-01,-8.999999999999999320e-03,9.801000000000000156e+00,-1.383770608975631086e-03,2.767541217951262171e-03,0.000000000000000000e+00,9.999952129357964070e-01,8.957748860120773315e-02,8.064020425081253052e-02,8.382301777601242065e-02,7.923022657632827759e-02,7.335357666015625000e-01,6.912689208984375000e-01,7.067108154296875000e-01,6.842956542968750000e-01,3.525999999999999801e+00,3.397257259983292244e+01,-2.330373390577733517e-04,-1.413127611158415675e-04,-8.118052937788888812e-05,1.039999999999999952e-01,-1.029999999999999943e-01,1.400000000000000029e-02
8.898700000000000000e+04,2.399999999999999911e-01,5.199999999999999761e-02,7.550000000000000044e-01,1.299999999999999940e-02,2.000000000000000042e-03,0.000000000000000000e+00,1.900000000000000022e-01,-2.449999999999999956e-01,9.941000000000000725e+00,-0.000000000000000000e+00,2.767541217951262171e-03,0.000000000000000000e+00,9.999961703504703925e-01,8.432535827159881592e-02,7.855702936649322510e-02,8.548434078693389893e-02,8.290283381938934326e-02,7.091217041015625000e-01,6.809234619140625000e-01,7.146148681640625000e-01,7.023010253906250000e-01,3.525999999999999801e+00,3.376855884244803718e+01,1.790534297470003366e-04,-1.036572357406839728e-04,-5.009907181374728680e-05,1.580000000000000016e-01,-1.059999999999999970e-01,7.000000000000000146e-03
9.887300000000000000e+04,2.399999999999999911e-01,5.299999999999999850e-02,7.550000000000000044e-01,1.299999999999999940e-02,2.000000000000000042e-03,0.000000000000000000e+00,1.449999999999999900e-01,-1.019999999999999934e-01,9.833000000000000185e+00,0.000000000000000000e+00,2.767541217951262171e-03,0.000000000000000000e+00,9.999961703504703925e-01,8.326407521963119507e-02,7.683221250772476196e-02,8.741023391485214233e-02,8.482218533754348755e-02,7.050170898437500000e-01,6.731567382812500000e-01,7.246093750000000000e-01,7.124633789062500000e-01,3.520000000000000018e+00,3.387652466664134465e+01,3.947507357224822044e-04,-1.250277709914371371e-04,-5.411951133282855153e-05,1.489999999999999936e-01,-9.299999999999999933e-02,8.999999999999999320e-03
