# time[ms],x[m],y[m],z[m],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],qx,qy,qz,qw,u1[N],u2[N],u3[N],u4[N],u1[PWM],u2[PWM],u3[PWM],u4[PWM],Vbat[V],thrust_des[g],torquex[Nm],torquey[Nm],torquez[Nm],wx[rad/s],wy[rad/s],wz[rad/s]
9.657000000000000000e+03,2.439999999999999947e-01,-4.499999999999999833e-02,7.690000000000000169e-01,-7.000000000000000146e-03,-1.299999999999999940e-02,1.200000000000000025e-02,-1.130000000000000032e-01,-2.000000000000000042e-03,9.676000000000000156e+00,4.151311826926892823e-03,-0.000000000000000000e+00,0.000000000000000000e+00,9.999913832679337977e-01,7.081921398639678955e-02,9.794303774833679199e-02,6.471015512943267822e-02,9.737443923950195312e-02,6.989288330078125000e-01,8.375854492187500000e-01,6.633453369140625000e-01,8.350067138671875000e-01,3.188000000000000167e+00,3.372546851209666130e+01,-2.172035456169396639e-04,-1.802137121558189392e-04,3.587286337278783321e-04,1.069999999999999979e-01,6.800000000000000488e-02,-5.399999999999999939e-02
1.980400000000000000e+04,2.439999999999999947e-01,-4.499999999999999833e-02,7.690000000000000169e-01,-6.000000000000000125e-03,-1.299999999999999940e-02,1.000000000000000021e-02,3.500000000000000333e-02,-1.799999999999999864e-02,9.542999999999999261e+00,4.151311826926892823e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,9.999913832679337977e-01,9.756669402122497559e-02,6.272798776626586914e-02,9.983851015567779541e-02,7.084833085536956787e-02,8.358764648437500000e-01,6.514434814453125000e-01,8.460998535156250000e-01,6.990966796875000000e-01,3.188000000000000167e+00,3.373919702329645531e+01,3.380248963367193937e-04,-1.902344520203769207e-04,-3.829733468592166901e-04,6.700000000000000400e-02,3.699999999999999817e-02,-1.000000000000000021e-03
2.936500000000000000e+04,2.439999999999999947e-01,-4.499999999999999833e-02,7.690000000000000169e-01,-6.000000000000000125e-03,-1.299999999999999940e-02,8.999999999999999320e-03,-2.230000000000000038e-01,-2.310000000000000109e-01,9.740000000000000213e+00,4.151311826926892823e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,9.999913832679337977e-01,7.402260601520538330e-02,9.759013354778289795e-02,6.413528323173522949e-02,9.544456005096435547e-02,7.178802490234375000e-01,8.370513916015625000e-01,6.607818603515625000e-01,8.271789550781250000e-01,3.181999999999999940e+00,3.376071180893861623e+01,-3.913927066605538130e-04,-2.518152468837797642e-04,3.292609180789440870e-04,5.500000000000000028e-02,1.400000000000000029e-02,-3.899999999999999994e-02
3.970500000000000000e+04,2.439999999999999947e-01,-4.399999999999999745e-02,7.700000000000000178e-01,-6.000000000000000125e-03,-1.000000000000000021e-02,5.000000000000000104e-03,-1.049999999999999961e-01,2.829999999999999738e-01,9.590999999999999304e+00,4.151311826926892823e-03,0.000000000000000000e+00,-0.000000000000000000e+00,9.999913832679337977e-01,8.481858670711517334e-02,5.558288097381591797e-02,1.117631644010543823e-01,7.971963286399841309e-02,7.754211425781250000e-01,6.080017089843750000e-01,8.972320556640625000e-01,7.488708496093750000e-01,3.181999999999999940e+00,3.383121966829601490e+01,1.661517657339572906e-03,9.132969717029482126e-05,-3.676754713524132967e-04,8.200000000000000344e-02,2.800000000000000058e-02,-1.099999999999999936e-02
4.937700000000000000e+04,2.439999999999999947e-01,-4.399999999999999745e-02,7.700000000000000178e-01,-5.000000000000000104e-03,-8.999999999999999320e-03,4.000000000000000083e-03,-2.479999999999999982e-01,-2.909999999999999809e-01,9.563000000000000611e+00,4.151311826926892823e-03,0.000000000000000000e+00,-0.000000000000000000e+00,9.999913832679337977e-01,5.880110710859298706e-02,8.544496446847915649e-02,8.391989022493362427e-02,1.038108095526695251e-01,6.282348632812500000e-01,7.786102294921875000e-01,7.708282470703125000e-01,8.645172119140625000e-01,3.181999999999999940e+00,3.384064947550206881e+01,1.414420199580490589e-03,2.196519344579428434e-04,2.792086743284016848e-04,6.700000000000000400e-02,-1.799999999999999864e-02,-1.499999999999999944e-02
5.951500000000000000e+04,2.439999999999999947e-01,-4.399999999999999745e-02,7.700000000000000178e-01,-5.000000000000000104e-03,-8.999999999999999320e-03,3.000000000000000062e-03,-3.079999999999999960e-01,2.000000000000000042e-03,9.752000000000000668e+00,5.535082435902524342e-03,0.000000000000000000e+00,-0.000000000000000000e+00,9.999846813138828505e-01,1.015113517642021179e-01,5.910881608724594116e-02,9.020679444074630737e-02,8.142855018377304077e-02,8.556365966796875000e-01,6.309814453125000000e-01,8.032836914062500000e-01,7.588500976562500000e-01,3.177000000000000046e+00,3.386906345320768708e+01,3.582899516914039850e-04,-1.093694474548101425e-03,-3.070846432819962502e-04,1.120000000000000023e-01,3.099999999999999978e-02,-2.500000000000000139e-02
6.910100000000000000e+04,2.439999999999999947e-01,-4.399999999999999745e-02,7.700000000000000178e-01,-5.000000000000000104e-03,-8.999999999999999320e-03,2.000000000000000042e-03,-3.930000000000000160e-01,1.449999999999999900e-01,9.659000000000000696e+00,5.535082435902524342e-03,0.000000000000000000e+00,-0.000000000000000000e+00,9.999846813138828505e-01,7.498842477798461914e-02,1.027806699275970459e-01,7.771952450275421143e-02,8.570866286754608154e-02,7.241516113281250000e-01,8.611755371093750000e-01,7.390899658203125000e-01,7.809295654296875000e-01,3.177000000000000046e+00,3.478055882526829379e+01,-4.664651642087846994e-04,6.441341247409582138e-04,2.146883634850382805e-04,1.829999999999999960e-01,2.599999999999999881e-02,-2.199999999999999872e-02
7.922800000000000000e+04,2.439999999999999947e-01,-4.399999999999999745e-02,7.700000000000000178e-01,-4.000000000000000083e-03,-1.000000000000000021e-02,0.000000000000000000e+00,-1.260000000000000009e-01,1.079999999999999988e-01,9.733000000000000540e+00,6.918853044878154994e-03,0.000000000000000000e+00,-1.383770608975631086e-03,9.999751070158922062e-01,9.302510321140289307e-02,7.564617693424224854e-02,9.703139960765838623e-02,7.604016363620758057e-02,8.168487548828125000e-01,7.277832031250000000e-01,8.355407714843750000e-01,7.299499511718750000e-01,3.177000000000000046e+00,3.483617159933854168e+01,1.431275013601407409e-04,1.174974677269347012e-04,-2.302209613844752312e-04,9.400000000000000022e-02,5.000000000000000104e-03,-2.299999999999999961e-02
8.890400000000000000e+04,2.439999999999999947e-01,-4.399999999999999745e-02,7.700000000000000178e-01,-4.000000000000000083e-03,-1.000000000000000021e-02,0.000000000000000000e+00,-1.300000000000000044e-01,-1.739999999999999880e-01,9.830000000000000071e+00,6.918853044878154994e-03,0.000000000000000000e+00,-1.383770608975631086e-03,9.999751070158922062e-01,7.329235225915908813e-02,9.071450680494308472e-02,8.262351900339126587e-02,9.478344768285751343e-02,7.147216796875000000e-01,8.057556152343750000e-01,7.651062011718750000e-01,8.251342773437500000e-01,3.177000000000000046e+00,3.480263259432730649e+01,4.358639125712215900e-04,1.711634977255016565e-04,1.774924749042838812e-04,4.700000000000000011e-02,-3.099999999999999978e-02,-1.000000000000000021e-02
9.903700000000000000e+04,2.439999999999999947e-01,-4.399999999999999745e-02,7.700000000000000178e-01,-3.000000000000000062e-03,-1.099999999999999936e-02,0.000000000000000000e+00,7.139999999999999680e-01,-2.969999999999999862e-01,9.500999999999999446e+00,6.918853044878154994e-03,0.000000000000000000e+00,-1.383770608975631086e-03,9.999751070158922062e-01,9.061054885387420654e-02,8.424134552478790283e-02,9.090505540370941162e-02,7.594908773899078369e-02,8.072814941406250000e-01,7.754211425781250000e-01,8.087158203125000000e-01,7.313232421875000000e-01,3.166999999999999815e+00,3.483241972694824540e+01,-2.601420565042644739e-04,2.793006715364754200e-04,-1.279511052416637540e-04,3.699999999999999817e-02,-8.999999999999999320e-03,-3.200000000000000067e-02
1.087330000000000000e+05,2.439999999999999947e-01,-4.399999999999999745e-02,7.690000000000000169e-01,-3.000000000000000062e-03,-1.200000000000000025e-02,-2.000000000000000042e-03,3.170000000000000040e-01,-7.499999999999999722e-02,9.587999999999999190e+00,6.918853044878154994e-03,0.000000000000000000e+00,-1.383770608975631086e-03,9.999751070158922062e-01,8.181522041559219360e-02,1.035416051745414734e-01,7.546684890985488892e-02,8.119105547666549683e-02,7.637939453125000000e-01,8.677215576171875000e-01,7.295989990234375000e-01,7.604980468750000000e-01,3.161000000000000032e+00,3.486388684777308811e+01,-9.334870846942067146e-04,5.205009947530925274e-04,1.647035824134945869e-04,3.000000000000000062e-03,-3.300000000000000155e-02,6.000000000000000125e-03
1.188690000000000000e+05,2.439999999999999947e-01,-4.399999999999999745e-02,7.690000000000000169e-01,-3.000000000000000062e-03,-1.299999999999999940e-02,-4.000000000000000083e-03,1.769999999999999907e-01,8.599999999999999312e-02,9.856999999999999318e+00,6.918853044878154994e-03,0.000000000000000000e+00,-1.383770608975631086e-03,9.999751070158922062e-01,9.727281332015991211e-02,8.362522721290588379e-02,8.785499632358551025e-02,7.354126870632171631e-02,8.398132324218750000e-01,7.732238769531250000e-01,7.947082519531250000e-01,7.188873291015625000e-01,3.161000000000000032e+00,3.489238588817258346e+01,-6.343321292661130428e-04,2.166791455238126218e-05,-1.677678810665383935e-04,3.500000000000000333e-02,-7.000000000000000146e-03,-4.399999999999999745e-02
1.285490000000000000e+05,2.439999999999999947e-01,-4.399999999999999745e-02,7.690000000000000169e-01,-3.000000000000000062e-03,-1.299999999999999940e-02,-6.000000000000000125e-03,2.740000000000000213e-01,-6.730000000000000426e-01,9.509999999999999787e+00,6.918853044878154994e-03,0.000000000000000000e+00,-1.383770608975631086e-03,9.999751070158922062e-01,8.240557461977005005e-02,8.705379813909530640e-02,8.498439937829971313e-02,8.803784102201461792e-02,7.678527832031250000e-01,7.917022705078125000e-01,7.811889648437500000e-01,7.966308593750000000e-01,3.156000000000000139e+00,3.491147942499282664e+01,1.158893719548359513e-04,5.187374335946515203e-05,4.621003608917817473e-05,0.000000000000000000e+00,2.000000000000000042e-02,2.800000000000000058e-02
1.386800000000000000e+05,2.439999999999999947e-01,-4.399999999999999745e-02,7.690000000000000169e-01,-2.000000000000000042e-03,-1.400000000000000029e-02,-7.000000000000000146e-03,7.699999999999999900e-02,-1.079999999999999988e-01,9.740999999999999659e+00,6.918853044878154994e-03,0.000000000000000000e+00,-1.383770608975631086e-03,9.999751070158922062e-01,8.818101882934570312e-02,7.818333804607391357e-02,8.534097671508789062e-02,9.119577705860137939e-02,7.973327636718750000e-01,7.453918457031250000e-01,7.830200195312500000e-01,8.121643066406250000e-01,3.156000000000000139e+00,3.495424165638214475e+01,3.308765299152582884e-04,-5.156319239176809788e-04,-2.485719232936389744e-05,-1.200000000000000025e-02,-2.000000000000000042e-03,-5.500000000000000028e-02
1.483620000000000000e+05,2.439999999999999947e-01,-4.399999999999999745e-02,7.690000000000000169e-01,-2.000000000000000042e-03,-1.499999999999999944e-02,-7.000000000000000146e-03,-2.099999999999999922e-01,4.900000000000000189e-02,9.723000000000000753e+00,6.918853044878154994e-03,0.000000000000000000e+00,-1.383770608975631086e-03,9.999751070158922062e-01,8.547458052635192871e-02,8.688096702098846436e-02,8.609697222709655762e-02,8.422158658504486084e-02,7.836914062500000000e-01,7.908325195312500000e-01,7.868652343750000000e-01,7.772827148437500000e-01,3.156000000000000139e+00,3.493110156569641589e+01,-6.625727837672457099e-05,1.067461416823789477e-04,-2.814023901009932160e-06,-3.500000000000000333e-02,-1.099999999999999936e-02,2.699999999999999969e-02
1.584950000000000000e+05,2.439999999999999947e-01,-4.399999999999999745e-02,7.690000000000000169e-01,-2.000000000000000042e-03,-1.499999999999999944e-02,-7.000000000000000146e-03,-9.700000000000000289e-02,0.000000000000000000e+00,9.858999999999999986e+00,6.918853044878154994e-03,0.000000000000000000e+00,-1.383770608975631086e-03,9.999751070158922062e-01,8.526545017957687378e-02,8.709097653627395630e-02,8.480034023523330688e-02,8.546691387891769409e-02,7.816467285156250000e-01,7.908935546875000000e-01,7.792663574218750000e-01,7.826690673828125000e-01,3.161000000000000032e+00,3.492596134862403545e+01,-6.795395165681838989e-05,3.769672184716910124e-05,1.495253036409849301e-05,-3.599999999999999728e-02,-2.699999999999999969e-02,-5.600000000000000117e-02
1.681800000000000000e+05,2.439999999999999947e-01,-4.399999999999999745e-02,7.690000000000000169e-01,-2.000000000000000042e-03,-1.600000000000000033e-02,-6.000000000000000125e-03,-1.600000000000000033e-02,-5.899999999999999689e-02,9.827999999999999403e+00,6.918853044878154994e-03,-0.000000000000000000e+00,-1.383770608975631086e-03,9.999751070158922062e-01,9.234487265348434448e-02,8.349160104990005493e-02,8.970569819211959839e-02,7.701382786035537720e-02,8.177185058593750000e-01,7.734985351562500000e-01,8.048858642578125000e-01,7.390289306640625000e-01,3.156000000000000139e+00,3.491906215656058521e+01,-2.965462626889348030e-04,1.248582411790266633e-04,-1.292708329856395721e-04,-5.899999999999999689e-02,-3.899999999999999994e-02,4.700000000000000011e-02
1.784180000000000000e+05,2.439999999999999947e-01,-4.399999999999999745e-02,7.690000000000000169e-01,-2.000000000000000042e-03,-1.700000000000000122e-02,-5.000000000000000104e-03,1.650000000000000078e-01,-4.700000000000000011e-02,9.951000000000000512e+00,6.918853044878154994e-03,-0.000000000000000000e+00,-1.383770608975631086e-03,9.999751070158922062e-01,8.360508084297180176e-02,8.179023861885070801e-02,7.974208891391754150e-02,9.726728498935699463e-02,7.731170654296875000e-01,7.636566162109375000e-01,7.528076171875000000e-01,8.397827148437500000e-01,3.161000000000000032e+00,3.490363846739011677e+01,3.777692909352481365e-04,-6.290716701187193394e-04,9.426203905604779720e-05,-4.800000000000000100e-02,-3.000000000000000062e-03,-3.899999999999999994e-02
1.881000000000000000e+05,2.439999999999999947e-01,-4.399999999999999745e-02,7.690000000000000169e-01,-2.000000000000000042e-03,-1.700000000000000122e-02,-3.000000000000000062e-03,-8.000000000000000167e-03,4.100000000000000172e-02,9.753000000000000114e+00,6.918853044878154994e-03,-0.000000000000000000e+00,-1.383770608975631086e-03,9.999751070158922062e-01,1.007272452116012573e-01,7.694365084171295166e-02,9.234289824962615967e-02,7.216112315654754639e-02,8.564605712890625000e-01,7.386474609375000000e-01,8.177032470703125000e-01,7.120208740234375000e-01,3.156000000000000139e+00,3.488021584704259936e+01,-4.282781155779957771e-04,-1.171564581454731524e-04,-2.637923171278089285e-04,-2.000000000000000042e-02,2.000000000000000042e-03,5.700000000000000205e-02
1.982330000000000000e+05,2.439999999999999947e-01,-4.399999999999999745e-02,7.690000000000000169e-01,-2.000000000000000042e-03,-1.700000000000000122e-02,-3.000000000000000062e-03,-5.399999999999999939e-02,-3.170000000000000040e-01,9.984999999999999432e+00,6.918853044878154994e-03,-0.000000000000000000e+00,-1.383770608975631086e-03,9.999751070158922062e-01,7.805845141410827637e-02,1.009015589952468872e-01,7.312016189098358154e-02,8.986803889274597168e-02,7.447052001953125000e-01,8.572387695312500000e-01,7.174377441406250000e-01,8.056793212890625000e-01,3.156000000000000139e+00,3.485710613589039042e+01,-5.195133271627128124e-04,1.982593530556187034e-04,2.375458425376564264e-04,8.000000000000000167e-03,1.200000000000000025e-02,-4.599999999999999922e-02
