# time[ms],x[m],y[m],z[m],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],qx,qy,qz,qw,u1[N],u2[N],u3[N],u4[N],u1[PWM],u2[PWM],u3[PWM],u4[PWM],Vbat[V],thrust_des[g],torquex[Nm],torquey[Nm],torquez[Nm],wx[rad/s],wy[rad/s],wz[rad/s]
9.878000000000000000e+03,5.000000000000000104e-03,-4.480000000000000093e-01,5.700000000000000205e-02,5.000000000000000104e-03,-2.299999999999999961e-02,0.000000000000000000e+00,3.300000000000000155e-02,-1.370000000000000107e-01,9.787000000000000810e+00,-6.918853044878154994e-03,-1.383770608975631086e-03,-0.000000000000000000e+00,9.999751070158922062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.096000000000000085e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000083e-03,0.000000000000000000e+00
1.966900000000000000e+04,5.000000000000000104e-03,-4.480000000000000093e-01,5.700000000000000205e-02,6.000000000000000125e-03,-2.299999999999999961e-02,0.000000000000000000e+00,4.000000000000000083e-02,-1.330000000000000071e-01,9.840999999999999304e+00,-6.918853044878154994e-03,-1.383770608975631086e-03,-0.000000000000000000e+00,9.999751070158922062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.096000000000000085e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,2.000000000000000042e-03
2.969900000000000000e+04,5.000000000000000104e-03,-4.480000000000000093e-01,5.700000000000000205e-02,6.000000000000000125e-03,-2.299999999999999961e-02,0.000000000000000000e+00,4.800000000000000100e-02,-1.380000000000000115e-01,9.826000000000000512e+00,-6.918853044878154994e-03,-1.383770608975631086e-03,-0.000000000000000000e+00,9.999751070158922062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.096000000000000085e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,2.000000000000000042e-03,-2.000000000000000042e-03
3.947700000000000000e+04,5.000000000000000104e-03,-4.480000000000000093e-01,5.700000000000000205e-02,6.000000000000000125e-03,-2.299999999999999961e-02,0.000000000000000000e+00,4.000000000000000083e-02,-1.350000000000000089e-01,9.805999999999999162e+00,-6.918853044878154994e-03,-1.383770608975631086e-03,-0.000000000000000000e+00,9.999751070158922062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.089999999999999858e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.950700000000000000e+04,5.000000000000000104e-03,-4.480000000000000093e-01,5.700000000000000205e-02,6.000000000000000125e-03,-2.400000000000000050e-02,0.000000000000000000e+00,2.900000000000000147e-02,-1.209999999999999964e-01,9.801999999999999602e+00,-6.918853044878154994e-03,-1.383770608975631086e-03,-0.000000000000000000e+00,9.999751070158922062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.089999999999999858e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000021e-03,-3.000000000000000062e-03,1.000000000000000021e-03
5.934100000000000000e+04,5.000000000000000104e-03,-4.480000000000000093e-01,5.700000000000000205e-02,6.000000000000000125e-03,-2.400000000000000050e-02,0.000000000000000000e+00,4.299999999999999656e-02,-1.219999999999999973e-01,9.823999999999999844e+00,-6.918853044878154994e-03,-1.383770608975631086e-03,-0.000000000000000000e+00,9.999751070158922062e-01,1.852336078882217407e-01,1.356947869062423706e-01,-2.995332330465316772e-02,1.476193126291036606e-02,8.011016845703125000e-01,7.619476318359375000e-01,0.000000000000000000e+00,2.098083496093750000e-01,4.089999999999999858e+00,3.116585306678950928e+01,-1.093293912708759308e-02,-3.065794706344604492e-03,-2.894154567911755294e-05,0.000000000000000000e+00,-2.000000000000000042e-03,-1.000000000000000021e-03
6.936700000000000000e+04,5.000000000000000104e-03,-4.480000000000000093e-01,5.700000000000000205e-02,5.000000000000000104e-03,-2.100000000000000130e-02,0.000000000000000000e+00,3.099999999999999978e-02,-1.849999999999999978e-01,9.869999999999999218e+00,-6.918853044878154994e-03,-1.383770608975631086e-03,-0.000000000000000000e+00,9.999751070158922062e-01,6.538031250238418579e-02,7.051388174295425415e-02,1.060605868697166443e-01,9.655433148145675659e-02,5.164337158203125000e-01,5.414428710937500000e-01,6.836242675781250000e-01,6.509094238281250000e-01,4.096000000000000085e+00,3.450653543287582181e+01,2.170219086110591888e-03,4.761878226418048143e-04,-2.623612817842513323e-05,-1.000000000000000021e-03,4.000000000000000083e-03,-5.000000000000000104e-03
7.914800000000000000e+04,5.000000000000000104e-03,-4.480000000000000093e-01,5.700000000000000205e-02,4.000000000000000083e-03,-1.799999999999999864e-02,1.000000000000000021e-03,6.300000000000000044e-02,-8.000000000000000167e-02,9.882999999999999119e+00,-6.918853044878154994e-03,-1.383770608975631086e-03,-0.000000000000000000e+00,9.999751070158922062e-01,6.296829879283905029e-02,8.656087517738342285e-02,8.796998858451843262e-02,1.013313382863998413e-01,5.362548828125000000e-01,6.491088867187500000e-01,6.550903320312500000e-01,7.075958251953125000e-01,3.899999999999999911e+00,3.453929672182882626e+01,1.293665496632456779e-03,3.327901649754494429e-04,2.217235014541074634e-04,-8.000000000000000167e-03,1.000000000000000021e-03,-8.999999999999999320e-03
8.917600000000000000e+04,5.000000000000000104e-03,-4.480000000000000093e-01,5.700000000000000205e-02,4.000000000000000083e-03,-1.600000000000000033e-02,1.000000000000000021e-03,-4.200000000000000261e-02,-2.039999999999999869e-01,9.829000000000000625e+00,-6.918853044878154994e-03,-1.383770608975631086e-03,-0.000000000000000000e+00,9.999751070158922062e-01,1.235789060592651367e-01,5.133955553174018860e-02,1.079044193029403687e-01,5.661094561219215393e-02,8.247070312500000000e-01,5.030517578125000000e-01,7.739410400390625000e-01,5.340881347656250000e-01,3.694999999999999840e+00,3.460079704949615120e+01,-3.383803123142570257e-04,-6.813049549236893654e-04,-7.411969127133488655e-04,2.800000000000000058e-02,7.000000000000000146e-03,7.799999999999999989e-02
9.896400000000000000e+04,5.000000000000000104e-03,-4.480000000000000093e-01,5.700000000000000205e-02,3.000000000000000062e-03,-1.299999999999999940e-02,1.000000000000000021e-03,1.449999999999999900e-01,-1.680000000000000104e-01,9.865999999999999659e+00,-6.918853044878154994e-03,-1.383770608975631086e-03,-0.000000000000000000e+00,9.999751070158922062e-01,1.949336379766464233e-03,1.219426244497299194e-01,7.933400571346282959e-02,1.371009349822998047e-01,1.600036621093750000e-01,8.329620361328125000e-01,6.647796630859375000e-01,8.740081787109375000e-01,3.636000000000000121e+00,3.469183539760950907e+01,3.010136773809790611e-03,2.024031477048993111e-03,1.066561322659254074e-03,-6.600000000000000311e-02,-4.900000000000000189e-02,-2.620000000000000107e-01
