# time[ms],x[m],y[m],z[m],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],qx,qy,qz,qw,u1[N],u2[N],u3[N],u4[N],u1[PWM],u2[PWM],u3[PWM],u4[PWM],Vbat[V],thrust_des[g],torquex[Nm],torquey[Nm],torquez[Nm],wx[rad/s],wy[rad/s],wz[rad/s]
9.836000000000000000e+03,-7.699999999999999900e-02,2.550000000000000044e-01,7.289999999999999813e-01,1.000000000000000021e-02,-1.600000000000000033e-02,4.000000000000000083e-03,3.109999999999999987e-01,-2.999999999999999889e-02,9.842999999999999972e+00,6.918853044878154994e-03,6.918853044878154994e-03,-0.000000000000000000e+00,9.999521283266947780e-01,1.681118160486221313e-01,1.438034325838088989e-01,1.659338027238845825e-01,1.647795587778091431e-01,7.114257812500000000e-01,6.421203613281250000e-01,7.055358886718750000e-01,7.023925781250000000e-01,3.446000000000000174e+00,6.550750358146022734e+01,7.975355838425457478e-04,-9.823468280956149101e-04,-1.527758286101743579e-04,-4.499999999999999833e-02,-1.799999999999999864e-02,8.000000000000000167e-03
1.971600000000000000e+04,-7.699999999999999900e-02,2.550000000000000044e-01,7.289999999999999813e-01,1.099999999999999936e-02,-1.600000000000000033e-02,5.000000000000000104e-03,2.879999999999999782e-01,-1.799999999999999933e-01,1.000300000000000011e+01,6.918853044878154994e-03,6.918853044878154994e-03,-0.000000000000000000e+00,9.999521283266947780e-01,1.800230741500854492e-01,1.520221233367919922e-01,1.593974828720092773e-01,1.512317657470703125e-01,7.424621582031250000e-01,6.664428710937500000e-01,6.875000000000000000e-01,6.641540527343750000e-01,3.446000000000000174e+00,6.551217595371630864e+01,-9.086029604077339172e-04,-8.415365591645240784e-04,-2.170001243939623237e-04,-2.199999999999999872e-02,-2.299999999999999961e-02,2.199999999999999872e-02
2.960100000000000000e+04,-7.699999999999999900e-02,2.560000000000000053e-01,7.289999999999999813e-01,1.200000000000000025e-02,-1.400000000000000029e-02,5.000000000000000104e-03,2.670000000000000151e-01,-2.399999999999999911e-01,9.675000000000000711e+00,6.918853044878154994e-03,5.535082435902524342e-03,-0.000000000000000000e+00,9.999607453970236204e-01,1.326396763324737549e-01,1.281598508358001709e-01,1.933692693710327148e-01,1.887048482894897461e-01,6.076049804687500000e-01,5.932922363281250000e-01,7.749633789062500000e-01,7.638854980468750000e-01,3.446000000000000174e+00,6.553248163392419201e+01,5.145245231688022614e-03,7.830929462215863168e-06,-5.486537702381610870e-05,-4.499999999999999833e-02,-3.300000000000000155e-02,-1.499999999999999944e-02
3.948000000000000000e+04,-7.699999999999999900e-02,2.560000000000000053e-01,7.289999999999999813e-01,1.200000000000000025e-02,-1.299999999999999940e-02,2.000000000000000042e-03,4.239999999999999880e-01,-1.499999999999999944e-01,9.707000000000000739e+00,5.535082435902524342e-03,5.535082435902524342e-03,-0.000000000000000000e+00,9.999693623930963060e-01,1.634167581796646118e-01,1.513613015413284302e-01,1.721950620412826538e-01,1.560463756322860718e-01,6.986694335937500000e-01,6.645202636718750000e-01,7.222900390625000000e-01,6.780242919921875000e-01,3.446000000000000174e+00,6.554734937763116420e+01,5.712026031687855721e-04,1.736620033625513315e-04,-1.692247751634567976e-04,-6.000000000000000125e-03,-5.500000000000000028e-02,1.200000000000000025e-02
4.935400000000000000e+04,-7.799999999999999989e-02,2.560000000000000053e-01,7.289999999999999813e-01,1.000000000000000021e-02,-1.299999999999999940e-02,3.000000000000000062e-03,5.090000000000000080e-01,-3.200000000000000067e-02,9.869999999999999218e+00,5.535082435902524342e-03,5.535082435902524342e-03,-0.000000000000000000e+00,9.999693623930963060e-01,1.379290521144866943e-01,1.798862218856811523e-01,1.895424723625183105e-01,1.361357867717742920e-01,6.241760253906250000e-01,7.421264648437500000e-01,7.658996582031250000e-01,6.185913085937500000e-01,3.446000000000000174e+00,6.559567106365548739e+01,3.335977962706238031e-04,4.045944195240736008e-03,-6.869705975987017155e-05,0.000000000000000000e+00,-4.499999999999999833e-02,-1.200000000000000025e-02
5.923600000000000000e+04,-7.799999999999999989e-02,2.560000000000000053e-01,7.289999999999999813e-01,8.999999999999999320e-03,-1.299999999999999940e-02,3.000000000000000062e-03,3.380000000000000226e-01,-2.369999999999999885e-01,9.878999999999999559e+00,5.535082435902524342e-03,5.535082435902524342e-03,-0.000000000000000000e+00,9.999693623930963060e-01,1.612618416547775269e-01,1.741501241922378540e-01,1.770514994859695435e-01,1.310235708951950073e-01,6.927032470703125000e-01,7.274017333984375000e-01,7.349090576171875000e-01,6.024780273437500000e-01,3.446000000000000174e+00,6.559500878982466077e+01,-1.159805222414433956e-03,2.499603433534502983e-03,-1.988380099646747112e-04,4.100000000000000172e-02,-4.499999999999999833e-02,1.899999999999999953e-02
6.911200000000000000e+04,-7.799999999999999989e-02,2.560000000000000053e-01,7.289999999999999813e-01,8.999999999999999320e-03,-1.400000000000000029e-02,3.000000000000000062e-03,3.549999999999999822e-01,-2.099999999999999922e-01,9.727000000000000313e+00,6.918853044878154994e-03,5.535082435902524342e-03,-0.000000000000000000e+00,9.999607453970236204e-01,1.636247634887695312e-01,1.534442901611328125e-01,1.742499470710754395e-01,1.518438458442687988e-01,6.992340087890625000e-01,6.705627441406250000e-01,7.276611328125000000e-01,6.659240722656250000e-01,3.446000000000000174e+00,6.556196193325652644e+01,3.828883345704525709e-04,5.186888156458735466e-04,-1.955194893525913358e-04,4.599999999999999922e-02,-2.599999999999999881e-02,1.700000000000000122e-02
7.899100000000000000e+04,-7.799999999999999989e-02,2.560000000000000053e-01,7.289999999999999813e-01,1.000000000000000021e-02,-1.400000000000000029e-02,7.000000000000000146e-03,2.439999999999999947e-01,-1.769999999999999907e-01,9.907000000000000028e+00,6.918853044878154994e-03,5.535082435902524342e-03,-0.000000000000000000e+00,9.999607453970236204e-01,1.665541082620620728e-01,1.780917495489120483e-01,1.471615880727767944e-01,1.493540555238723755e-01,7.072296142578125000e-01,7.375640869140625000e-01,6.521759033203125000e-01,6.586456298828125000e-01,3.446000000000000174e+00,6.535795121382500383e+01,-2.041992032900452614e-03,3.964816860388964415e-04,8.238073496613651514e-05,5.399999999999999939e-02,-2.000000000000000042e-03,-4.900000000000000189e-02
8.887100000000000000e+04,-7.799999999999999989e-02,2.560000000000000053e-01,7.289999999999999813e-01,1.000000000000000021e-02,-1.499999999999999944e-02,1.000000000000000021e-02,4.129999999999999782e-01,-2.670000000000000151e-01,9.872999999999999332e+00,6.918853044878154994e-03,5.535082435902524342e-03,-0.000000000000000000e+00,9.999607453970236204e-01,1.688226759433746338e-01,1.579035520553588867e-01,1.705062389373779297e-01,1.433658301830291748e-01,7.133331298828125000e-01,6.832885742187500000e-01,7.178192138671875000e-01,6.407928466796875000e-01,3.446000000000000174e+00,6.530053997137008537e+01,-5.453550256788730621e-04,6.882107118144631386e-04,-2.283573121530935168e-04,8.500000000000000611e-02,6.000000000000000125e-03,2.599999999999999881e-02
9.875000000000000000e+04,-7.799999999999999989e-02,2.560000000000000053e-01,7.299999999999999822e-01,1.000000000000000021e-02,-1.499999999999999944e-02,7.000000000000000146e-03,2.939999999999999836e-01,-2.369999999999999885e-01,9.300000000000000711e+00,6.918853044878154994e-03,5.535082435902524342e-03,-0.000000000000000000e+00,9.999607453970236204e-01,1.621480137109756470e-01,1.543537229299545288e-01,1.686277836561203003e-01,1.562369614839553833e-01,6.951599121093750000e-01,6.731872558593750000e-01,7.128143310546875000e-01,6.785736083984375000e-01,3.446000000000000174e+00,6.537884625698325181e+01,3.548123640939593315e-04,1.950147852767258883e-04,-1.211105554830282927e-04,3.899999999999999994e-02,2.500000000000000139e-02,0.000000000000000000e+00
