# time[ms],x[m],y[m],z[m],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],qx,qy,qz,qw,u1[N],u2[N],u3[N],u4[N],u1[PWM],u2[PWM],u3[PWM],u4[PWM],Vbat[V],thrust_des[g],torquex[Nm],torquey[Nm],torquez[Nm],wx[rad/s],wy[rad/s],wz[rad/s]
1.012600000000000000e+04,4.819999999999999840e-01,4.739999999999999769e-01,9.379999999999999449e-01,-1.099999999999999936e-02,-5.000000000000000104e-03,5.000000000000000104e-03,-5.160000000000000142e-01,-1.506999999999999895e+00,1.022799999999999976e+01,2.767541217951262171e-03,-0.000000000000000000e+00,1.383770608975631086e-03,9.999952129357964070e-01,1.799433678388595581e-01,1.345788389444351196e-01,1.309130042791366577e-01,1.733589321374893188e-01,7.145080566406250000e-01,5.882110595703125000e-01,5.767822265625000000e-01,6.979064941406250000e-01,3.577999999999999847e+00,6.307789431191851293e+01,-4.348813381511718035e-04,-3.725481219589710236e-03,-1.751162017171736807e-05,-7.599999999999999811e-02,2.069999999999999896e-01,-8.300000000000000433e-02
2.114500000000000000e+04,4.819999999999999840e-01,4.739999999999999769e-01,9.389999999999999458e-01,-8.999999999999999320e-03,-5.000000000000000104e-03,8.999999999999999320e-03,-1.110000000000000098e+00,6.099999999999999867e-02,9.467999999999999972e+00,2.767541217951262171e-03,0.000000000000000000e+00,1.383770608975631086e-03,9.999952129357964070e-01,1.749671995639801025e-01,1.276627779006958008e-01,1.639975905418395996e-01,1.504158675670623779e-01,7.020111083984375000e-01,5.665130615234375000e-01,6.732940673828125000e-01,6.354675292968750000e-01,3.577999999999999847e+00,6.289943278018122896e+01,4.999309894628822803e-04,-1.430731732398271561e-03,-3.653168387245386839e-04,3.200000000000000067e-02,1.519999999999999962e-01,1.000000000000000021e-03
3.121100000000000000e+04,4.819999999999999840e-01,4.739999999999999769e-01,9.389999999999999458e-01,-7.000000000000000146e-03,-5.000000000000000104e-03,6.000000000000000125e-03,-1.270000000000000018e-01,1.400000000000000133e-01,9.548999999999999488e+00,2.767541217951262171e-03,1.383770608975631086e-03,2.767541217951262171e-03,9.999913832679337977e-01,1.490184664726257324e-01,1.307599544525146484e-01,2.000432610511779785e-01,1.381686329841613770e-01,6.314392089843750000e-01,5.763092041015625000e-01,7.615661621093750000e-01,5.992279052734375000e-01,3.577999999999999847e+00,6.299595463409579565e+01,2.479122718796133995e-03,1.850474742241203785e-03,-4.807988589163869619e-04,-5.899999999999999689e-02,7.099999999999999367e-02,2.699999999999999969e-02
4.245300000000000000e+04,4.819999999999999840e-01,4.739999999999999769e-01,9.389999999999999458e-01,-5.000000000000000104e-03,-5.000000000000000104e-03,1.200000000000000025e-02,-1.526000000000000023e+00,4.349999999999999978e-01,1.070500000000000007e+01,2.767541217951262171e-03,1.383770608975631086e-03,1.383770608975631086e-03,9.999942555202055994e-01,1.718310117721557617e-01,1.300149857997894287e-01,1.591932773590087891e-01,1.540159285068511963e-01,6.939697265625000000e-01,5.739593505859375000e-01,6.602020263671875000e-01,6.457366943359375000e-01,3.577999999999999847e+00,6.269675876022478889e+01,4.820995382033288479e-04,-1.554446993395686150e-03,-2.819600631482899189e-04,-8.000000000000000167e-03,7.399999999999999634e-02,-1.899999999999999953e-02
5.523700000000000000e+04,4.819999999999999840e-01,4.739999999999999769e-01,9.389999999999999458e-01,-3.000000000000000062e-03,-4.000000000000000083e-03,1.700000000000000122e-02,4.599999999999999922e-02,3.459999999999999742e-01,1.034500000000000064e+01,2.767541217951262171e-03,1.383770608975631086e-03,2.767541217951262171e-03,9.999913832679337977e-01,1.656758189201354980e-01,1.479623317718505859e-01,1.946013867855072021e-01,1.058357656002044678e-01,6.767120361328125000e-01,6.273193359375000000e-01,7.482299804687500000e-01,4.928131103515625000e-01,3.584000000000000075e+00,6.259687085399568929e+01,-5.600716103799641132e-04,3.014486981555819511e-03,-6.388746551238000393e-04,1.069999999999999979e-01,8.300000000000000433e-02,6.600000000000000311e-02
6.602500000000000000e+04,4.819999999999999840e-01,4.739999999999999769e-01,9.389999999999999458e-01,-2.000000000000000042e-03,-4.000000000000000083e-03,1.099999999999999936e-02,2.991000000000000103e+00,1.951999999999999957e+00,8.922000000000000597e+00,4.151311826926892823e-03,1.383770608975631086e-03,2.767541217951262171e-03,9.999865961624806454e-01,1.515057384967803955e-01,1.405812501907348633e-01,2.202520370483398438e-01,1.033771932125091553e-01,6.375427246093750000e-01,6.054840087890625000e-01,8.021697998046875000e-01,4.842071533203125000e-01,3.584000000000000075e+00,6.276414056558249399e+01,1.338224508799612522e-03,4.495091736316680908e-03,-7.667960016988217831e-04,9.600000000000000200e-02,-3.899999999999999994e-02,9.400000000000000022e-02
7.856600000000000000e+04,4.819999999999999840e-01,4.739999999999999769e-01,9.389999999999999458e-01,-1.000000000000000021e-03,-4.000000000000000083e-03,-7.000000000000000146e-03,4.767999999999999794e+00,-1.915999999999999925e+00,8.576999999999999957e+00,4.151311826926892823e-03,1.383770608975631086e-03,2.767541217951262171e-03,9.999865961624806454e-01,1.562353670597076416e-01,1.382195651531219482e-01,1.941333711147308350e-01,1.315491497516632080e-01,6.509246826171875000e-01,5.983428955078125000e-01,7.471618652343750000e-01,5.777740478515625000e-01,3.584000000000000075e+00,6.321482702132757936e+01,1.324875280261039734e-03,1.890877378173172474e-03,-4.836001608055084944e-04,-3.899999999999999994e-02,-8.500000000000000611e-02,2.100000000000000130e-02
9.044400000000000000e+04,4.819999999999999840e-01,4.739999999999999769e-01,9.379999999999999449e-01,0.000000000000000000e+00,-4.000000000000000083e-03,-1.700000000000000122e-02,4.410000000000000031e-01,6.520000000000000240e-01,9.374000000000000554e+00,4.151311826926892823e-03,1.383770608975631086e-03,2.767541217951262171e-03,9.999865961624806454e-01,1.628780663013458252e-01,1.628857254981994629e-01,1.674904525279998779e-01,1.327472925186157227e-01,6.691894531250000000e-01,6.692199707031250000e-01,6.815338134765625000e-01,5.815124511718750000e-01,3.584000000000000075e+00,6.381259295067898307e+01,-1.082977629266679287e-03,1.474353251978754997e-03,-2.084129373542964458e-04,5.299999999999999850e-02,-4.900000000000000189e-02,-4.299999999999999656e-02
1.033160000000000000e+05,4.819999999999999840e-01,4.739999999999999769e-01,9.379999999999999449e-01,0.000000000000000000e+00,-4.000000000000000083e-03,-2.000000000000000042e-02,5.274000000000000021e+00,1.776000000000000023e+00,9.291000000000000369e+00,5.535082435902524342e-03,1.383770608975631086e-03,2.767541217951262171e-03,9.999798941763461402e-01,1.786827296018600464e-01,1.272434741258621216e-01,1.832237392663955688e-01,1.388136595487594604e-01,7.102661132812500000e-01,5.641632080078125000e-01,7.214508056640625000e-01,6.001586914062500000e-01,3.584000000000000075e+00,6.401259964759196919e+01,6.835389649495482445e-04,-2.982218575198203325e-04,-5.750959971919655800e-04,1.010000000000000064e-01,-5.099999999999999672e-02,4.299999999999999656e-02
1.145240000000000000e+05,4.829999999999999849e-01,4.739999999999999769e-01,9.379999999999999449e-01,0.000000000000000000e+00,-4.000000000000000083e-03,-1.600000000000000033e-02,5.831000000000000405e+00,1.163999999999999924e+00,8.641000000000000014e+00,5.535082435902524342e-03,1.383770608975631086e-03,2.767541217951262171e-03,9.999798941763461402e-01,1.636909395456314087e-01,1.220755726099014282e-01,1.573668569326400757e-01,1.810244172811508179e-01,6.724700927734375000e-01,5.485076904296875000e-01,6.551361083984375000e-01,7.171783447265625000e-01,3.577999999999999847e+00,6.362464692857530935e+01,2.232678700238466263e-03,-2.769295126199722290e-03,-1.077468259609304368e-04,-3.099999999999999978e-02,-7.799999999999999989e-02,-6.900000000000000577e-02
