# time[ms],x[m],y[m],z[m],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],qx,qy,qz,qw,u1[N],u2[N],u3[N],u4[N],u1[PWM],u2[PWM],u3[PWM],u4[PWM],Vbat[V],thrust_des[g],torquex[Nm],torquey[Nm],torquez[Nm],wx[rad/s],wy[rad/s],wz[rad/s]
9.685000000000000000e+03,4.839999999999999858e-01,-4.670000000000000262e-01,9.120000000000000329e-01,-1.200000000000000025e-02,-3.000000000000000062e-03,1.000000000000000021e-03,-1.039999999999999952e-01,-8.599999999999999312e-02,9.403999999999999915e+00,2.767541217951262171e-03,-4.151311826926892823e-03,-4.151311826926892823e-03,9.999789367460887313e-01,1.471020430326461792e-01,1.704975515604019165e-01,1.265463382005691528e-01,1.725104898214340210e-01,5.558319091796875000e-01,6.173858642578125000e-01,4.956359863281250000e-01,6.223297119140625000e-01,3.931999999999999940e+00,6.285998191794610079e+01,-7.867026142776012421e-04,-9.575064759701490402e-04,4.161578544881194830e-04,7.000000000000000666e-02,-5.099999999999999672e-02,1.200000000000000025e-02
1.953900000000000000e+04,4.839999999999999858e-01,-4.670000000000000262e-01,9.120000000000000329e-01,-1.200000000000000025e-02,-3.000000000000000062e-03,-3.000000000000000062e-03,8.599999999999999312e-02,-2.869999999999999774e-01,9.284000000000000696e+00,4.151311826926892823e-03,-4.151311826926892823e-03,-4.151311826926892823e-03,9.999741495810513525e-01,1.363490223884582520e-01,1.761054396629333496e-01,1.285689771175384521e-01,1.774120628833770752e-01,5.240325927734375000e-01,6.299285888671875000e-01,5.008087158203125000e-01,6.330413818359375000e-01,3.936999999999999833e+00,6.304133558127493586e+01,-2.746451937127858400e-04,-3.855143149849027395e-04,5.315969465300440788e-04,8.200000000000000344e-02,1.400000000000000029e-02,-1.499999999999999944e-02
2.898400000000000000e+04,4.839999999999999858e-01,-4.670000000000000262e-01,9.120000000000000329e-01,-1.299999999999999940e-02,-4.000000000000000083e-03,-6.000000000000000125e-03,2.230000000000000038e-01,-2.429999999999999938e-01,9.500999999999999446e+00,4.151311826926892823e-03,-4.151311826926892823e-03,-4.151311826926892823e-03,9.999741495810513525e-01,1.232751980423927307e-01,1.880788654088973999e-01,1.491352766752243042e-01,1.594449132680892944e-01,4.855346679687500000e-01,6.587524414062500000e-01,5.614776611328125000e-01,5.892333984375000000e-01,3.931999999999999940e+00,6.319411425537047222e+01,-1.176855148514732718e-04,2.311984775587916374e-03,4.506799159571528435e-04,6.400000000000000133e-02,-2.800000000000000058e-02,5.000000000000000104e-03
3.918500000000000000e+04,4.839999999999999858e-01,-4.670000000000000262e-01,9.120000000000000329e-01,-1.200000000000000025e-02,-4.000000000000000083e-03,-8.999999999999999320e-03,-3.000000000000000062e-03,5.700000000000000205e-02,9.353999999999999204e+00,4.151311826926892823e-03,-4.151311826926892823e-03,-4.151311826926892823e-03,9.999741495810513525e-01,1.664835065603256226e-01,1.377705335617065430e-01,1.165346056222915649e-01,2.001464813947677612e-01,6.073455810546875000e-01,5.292205810546875000e-01,4.642486572265625000e-01,6.847381591796875000e-01,3.931999999999999940e+00,6.329614088075970102e+01,5.272330017760396004e-04,-4.765539895743131638e-03,3.293934569228440523e-04,4.399999999999999745e-02,-4.700000000000000011e-02,3.400000000000000244e-02
4.906600000000000000e+04,4.839999999999999858e-01,-4.670000000000000262e-01,9.120000000000000329e-01,-1.200000000000000025e-02,-5.000000000000000104e-03,-1.299999999999999940e-02,4.200000000000000261e-02,1.110000000000000014e-01,9.262000000000000455e+00,4.151311826926892823e-03,-4.151311826926892823e-03,-4.151311826926892823e-03,9.999741495810513525e-01,1.315644532442092896e-01,1.766201704740524292e-01,1.316676288843154907e-01,1.826213449239730835e-01,5.108642578125000000e-01,6.322631835937500000e-01,5.111694335937500000e-01,6.463623046875000000e-01,3.931999999999999940e+00,6.345296610872072307e+01,2.589845971670001745e-04,-2.502298157196491957e-04,5.760565982200205326e-04,5.800000000000000294e-02,1.799999999999999864e-02,-2.400000000000000050e-02
5.906100000000000000e+04,4.839999999999999858e-01,-4.670000000000000262e-01,9.120000000000000329e-01,-1.200000000000000025e-02,-5.000000000000000104e-03,-1.700000000000000122e-02,2.439999999999999947e-01,2.999999999999999889e-02,9.435999999999999943e+00,5.535082435902524342e-03,-4.151311826926892823e-03,-4.151311826926892823e-03,9.999674475114972427e-01,1.350363492965698242e-01,1.986854672431945801e-01,1.345996856689453125e-01,1.554286479949951172e-01,5.211944580078125000e-01,6.817016601562500000e-01,5.198974609375000000e-01,5.785827636718750000e-01,3.931999999999999940e+00,6.358309380262026878e+01,-1.853758236393332481e-03,1.816705451346933842e-03,5.068682949058711529e-04,6.600000000000000311e-02,-4.200000000000000261e-02,-7.000000000000000146e-03
6.893200000000000000e+04,4.839999999999999858e-01,-4.670000000000000262e-01,9.120000000000000329e-01,-1.200000000000000025e-02,-6.000000000000000125e-03,-1.899999999999999953e-02,2.250000000000000056e-01,1.419999999999999873e-01,9.534000000000000696e+00,5.535082435902524342e-03,-4.151311826926892823e-03,-4.151311826926892823e-03,9.999674475114972427e-01,1.352612525224685669e-01,1.739139705896377563e-01,1.393360346555709839e-01,1.760970205068588257e-01,5.218658447265625000e-01,6.257476806640625000e-01,5.337677001953125000e-01,6.310119628906250000e-01,3.931999999999999940e+00,6.367056863145118228e+01,2.654963464010506868e-04,8.025985880522057414e-05,4.524821415543556213e-04,2.100000000000000130e-02,-1.600000000000000033e-02,6.000000000000000125e-03
7.881800000000000000e+04,4.839999999999999858e-01,-4.670000000000000262e-01,9.120000000000000329e-01,-1.200000000000000025e-02,-6.000000000000000125e-03,-2.000000000000000042e-02,-3.500000000000000333e-02,-7.199999999999999456e-02,9.481999999999999318e+00,5.535082435902524342e-03,-4.151311826926892823e-03,-4.151311826926892823e-03,9.999674475114972427e-01,1.441582143306732178e-01,1.907381415367126465e-01,1.304520368576049805e-01,1.596373617649078369e-01,5.475616455078125000e-01,6.646575927734375000e-01,5.075225830078125000e-01,5.897369384765625000e-01,3.931999999999999940e+00,6.370904734861351670e+01,-1.900998759083449841e-03,7.379914168268442154e-04,4.545915289781987667e-04,-1.499999999999999944e-02,-3.000000000000000062e-03,7.000000000000000146e-03
8.869200000000000000e+04,4.839999999999999858e-01,-4.670000000000000262e-01,9.120000000000000329e-01,-1.200000000000000025e-02,-7.000000000000000146e-03,-2.100000000000000130e-02,-8.100000000000000255e-02,-3.300000000000000155e-02,9.574999999999999289e+00,5.535082435902524342e-03,-4.151311826926892823e-03,-4.151311826926892823e-03,9.999674475114972427e-01,1.364594548940658569e-01,1.850074082612991333e-01,1.364781707525253296e-01,1.674480587244033813e-01,5.253753662109375000e-01,6.518249511718750000e-01,5.254364013671875000e-01,6.097717285156250000e-01,3.931999999999999940e+00,6.375057009503503025e+01,-7.441865163855254650e-04,7.457739557139575481e-04,4.771070962306112051e-04,2.699999999999999969e-02,-3.500000000000000333e-02,1.000000000000000021e-03
9.813300000000000000e+04,4.839999999999999858e-01,-4.670000000000000262e-01,9.120000000000000329e-01,-1.299999999999999940e-02,-8.000000000000000167e-03,-2.500000000000000139e-02,6.800000000000000488e-02,-2.210000000000000020e-01,9.410999999999999588e+00,5.535082435902524342e-03,-4.151311826926892823e-03,-4.151311826926892823e-03,9.999674475114972427e-01,1.102248579263687134e-01,1.928846389055252075e-01,1.534409373998641968e-01,1.700873821973800659e-01,4.437713623046875000e-01,6.693420410156250000e-01,5.732421875000000000e-01,6.163635253906250000e-01,3.931999999999999940e+00,6.387745325475415115e+01,8.662975742481648922e-04,2.800708403810858727e-03,5.958372494205832481e-04,-2.100000000000000130e-02,-8.999999999999999320e-03,-2.599999999999999881e-02
