# time[ms],x[m],y[m],z[m],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],qx,qy,qz,qw,u1[N],u2[N],u3[N],u4[N],u1[PWM],u2[PWM],u3[PWM],u4[PWM],Vbat[V],thrust_des[g],torquex[Nm],torquey[Nm],torquez[Nm],wx[rad/s],wy[rad/s],wz[rad/s]
8.501000000000000000e+03,2.000000000000000111e-01,-1.610000000000000042e-01,5.100000000000000089e-01,0.000000000000000000e+00,1.000000000000000021e-02,-3.000000000000000062e-03,8.300000000000000433e-02,-2.699999999999999969e-02,9.877000000000000668e+00,-0.000000000000000000e+00,-2.767541217951262171e-03,-1.383770608975631086e-03,9.999952129357964070e-01,8.160472661256790161e-02,8.495447784662246704e-02,9.503629058599472046e-02,6.912469118833541870e-02,7.153320312500000000e-01,7.317962646484375000e-01,7.784729003906250000e-01,6.497192382812500000e-01,3.419999999999999929e+00,3.371255721034867037e+01,-7.800677849445492029e-05,9.517811122350394726e-04,-1.353711559204384685e-04,-4.399999999999999745e-02,-2.299999999999999961e-02,-1.200000000000000025e-02
1.849700000000000000e+04,2.000000000000000111e-01,-1.610000000000000042e-01,5.100000000000000089e-01,0.000000000000000000e+00,1.000000000000000021e-02,-2.000000000000000042e-03,-1.400000000000000029e-02,-8.400000000000000522e-02,9.727999999999999758e+00,-0.000000000000000000e+00,-2.767541217951262171e-03,-1.383770608975631086e-03,9.999952129357964070e-01,7.409252971410751343e-02,8.883812278509140015e-02,8.213040977716445923e-02,8.558500558137893677e-02,6.766357421875000000e-01,7.502899169921875000e-01,7.179412841796875000e-01,7.348480224609375000e-01,3.419999999999999929e+00,3.370500182036109038e+01,1.556332426844164729e-04,3.672607708722352982e-04,1.092011734726838768e-04,-2.000000000000000042e-02,-5.000000000000000104e-03,4.000000000000000083e-03
2.823800000000000000e+04,2.000000000000000111e-01,-1.610000000000000042e-01,5.100000000000000089e-01,0.000000000000000000e+00,8.999999999999999320e-03,-1.000000000000000021e-03,-5.199999999999999761e-02,-9.099999999999999756e-02,1.002999999999999936e+01,-1.383770608975631086e-03,-2.767541217951262171e-03,-1.383770608975631086e-03,9.999942555202055994e-01,8.228476345539093018e-02,9.041143953800201416e-02,9.046797454357147217e-02,6.737907230854034424e-02,7.196807861328125000e-01,7.586212158203125000e-01,7.588806152343750000e-01,6.408843994140625000e-01,3.415000000000000036e+00,3.369452088129508383e+01,-4.829973331652581692e-04,1.015346264466643333e-03,-8.977339166449382901e-05,-4.700000000000000011e-02,-1.700000000000000122e-02,-7.000000000000000146e-03
3.823300000000000000e+04,1.990000000000000102e-01,-1.610000000000000042e-01,5.100000000000000089e-01,-1.000000000000000021e-03,8.999999999999999320e-03,1.000000000000000021e-03,5.999999999999999778e-02,-2.459999999999999964e-01,1.009999999999999964e+01,-1.383770608975631086e-03,-2.767541217951262171e-03,-1.383770608975631086e-03,9.999942555202055994e-01,6.832585483789443970e-02,9.622716158628463745e-02,9.088129550218582153e-02,7.458122819662094116e-02,6.461791992187500000e-01,7.847442626953125000e-01,7.607879638671875000e-01,6.801452636718750000e-01,3.415000000000000036e+00,3.364072784128295268e+01,2.958370350825134665e-05,1.437734463252127171e-03,6.960742757655680180e-05,-2.400000000000000050e-02,-4.900000000000000189e-02,8.000000000000000167e-03
4.799500000000000000e+04,1.990000000000000102e-01,-1.620000000000000051e-01,5.110000000000000098e-01,-1.000000000000000021e-03,6.000000000000000125e-03,4.000000000000000083e-03,3.699999999999999817e-02,-8.000000000000000167e-03,1.013599999999999923e+01,-1.383770608975631086e-03,-2.767541217951262171e-03,-1.383770608975631086e-03,9.999942555202055994e-01,9.474629908800125122e-02,9.730877727270126343e-02,7.640028744935989380e-02,6.094144657254219055e-02,7.782287597656250000e-01,7.894439697265625000e-01,6.897125244140625000e-01,6.039123535156250000e-01,3.415000000000000036e+00,3.357765689173240276e+01,-1.779656391590833664e-03,5.861778627149760723e-04,-7.737823761999607086e-05,-2.500000000000000139e-02,-3.300000000000000155e-02,1.000000000000000021e-03
5.797900000000000000e+04,1.990000000000000102e-01,-1.620000000000000051e-01,5.110000000000000098e-01,-2.000000000000000042e-03,6.000000000000000125e-03,7.000000000000000146e-03,1.010000000000000064e-01,8.300000000000000433e-02,1.012199999999999989e+01,-1.383770608975631086e-03,-4.151311826926892823e-03,-1.383770608975631086e-03,9.999894684285025592e-01,7.313425093889236450e-02,9.158173948526382446e-02,8.916538208723068237e-02,7.523827999830245972e-02,6.724395751953125000e-01,7.639923095703125000e-01,7.528381347656250000e-01,6.836242675781250000e-01,3.415000000000000036e+00,3.354940392555446493e+01,-1.015952602756442502e-05,1.053045387379825115e-03,2.712232890189625323e-05,5.000000000000000104e-03,-1.099999999999999936e-02,1.400000000000000029e-02
6.785400000000000000e+04,1.990000000000000102e-01,-1.620000000000000051e-01,5.110000000000000098e-01,-2.000000000000000042e-03,3.000000000000000062e-03,8.000000000000000167e-03,2.099999999999999922e-01,1.409999999999999865e-01,9.820000000000000284e+00,-1.383770608975631086e-03,-4.151311826926892823e-03,-1.383770608975631086e-03,9.999894684285025592e-01,8.870122581720352173e-02,8.621237426996231079e-02,8.330113440752029419e-02,7.072246819734573364e-02,7.506561279296875000e-01,7.388610839843750000e-01,7.247009277343750000e-01,6.593933105468750000e-01,3.415000000000000036e+00,3.353080557513067106e+01,-6.794870132580399513e-04,3.281905956100672483e-04,-9.040502482093870640e-05,-6.700000000000000400e-02,1.600000000000000033e-02,1.099999999999999936e-02
7.773200000000000000e+04,1.990000000000000102e-01,-1.620000000000000051e-01,5.110000000000000098e-01,-3.000000000000000062e-03,3.000000000000000062e-03,6.000000000000000125e-03,-4.000000000000000083e-03,-6.300000000000000044e-02,9.634000000000000341e+00,-1.383770608975631086e-03,-2.767541217951262171e-03,-1.383770608975631086e-03,9.999942555202055994e-01,8.332332223653793335e-02,8.366649597883224487e-02,8.047323673963546753e-02,8.167310804128646851e-02,7.248077392578125000e-01,7.265014648437500000e-01,7.106170654296875000e-01,7.166290283203125000e-01,3.415000000000000036e+00,3.355108695171173139e+01,-1.575428905198350549e-04,-2.786589539027772844e-05,9.258203135686926544e-06,-1.160000000000000059e-01,3.799999999999999906e-02,1.400000000000000029e-02
8.760100000000000000e+04,1.990000000000000102e-01,-1.620000000000000051e-01,5.100000000000000089e-01,-3.000000000000000062e-03,2.000000000000000042e-03,0.000000000000000000e+00,-6.300000000000000044e-02,-5.000000000000000278e-02,9.837999999999999190e+00,-2.767541217951262171e-03,-2.767541217951262171e-03,-1.383770608975631086e-03,9.999913832679337977e-01,7.856309413909912109e-02,7.557339966297149658e-02,9.377712011337280273e-02,8.241374790668487549e-02,7.008972167968750000e-01,6.853790283203125000e-01,7.739105224609375000e-01,7.203216552734375000e-01,3.415000000000000036e+00,3.367251394720981494e+01,7.173607591539621353e-04,2.723698271438479424e-04,-8.611843804828822613e-05,-1.270000000000000018e-01,3.899999999999999994e-02,1.499999999999999944e-02
9.747500000000000000e+04,1.990000000000000102e-01,-1.620000000000000051e-01,5.100000000000000089e-01,-4.000000000000000083e-03,2.000000000000000042e-03,-2.000000000000000042e-03,-5.099999999999999672e-02,8.699999999999999400e-02,9.712999999999999190e+00,-2.767541217951262171e-03,-2.767541217951262171e-03,-1.383770608975631086e-03,9.999913832679337977e-01,7.677983492612838745e-02,8.411272615194320679e-02,8.518595248460769653e-02,8.485779911279678345e-02,6.916961669921875000e-01,7.286834716796875000e-01,7.339019775390625000e-01,7.323150634765625000e-01,3.415000000000000036e+00,3.373458844806075518e+01,2.976597170345485210e-04,2.491898485459387302e-04,4.202836498734541237e-05,-1.270000000000000018e-01,4.599999999999999922e-02,7.000000000000000146e-03
