# time[ms],x[m],y[m],z[m],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],qx,qy,qz,qw,u1[N],u2[N],u3[N],u4[N],u1[PWM],u2[PWM],u3[PWM],u4[PWM],Vbat[V],thrust_des[g],torquex[Nm],torquey[Nm],torquez[Nm],wx[rad/s],wy[rad/s],wz[rad/s]
9.860000000000000000e+03,1.940000000000000058e-01,-1.839999999999999969e-01,4.929999999999999938e-01,-2.800000000000000058e-02,6.099999999999999867e-02,4.900000000000000189e-02,2.340000000000000135e-01,6.099999999999999867e-02,9.342999999999999972e+00,-1.522147669873194151e-02,1.383770608975631086e-03,-8.302623653853785646e-03,9.998487176900684448e-01,8.057208359241485596e-02,1.289146393537521362e-01,9.827756881713867188e-02,8.210843801498413086e-02,6.967010498046875000e-01,8.861846923828125000e-01,7.777404785156250000e-01,7.042694091796875000e-01,3.494000000000000217e+00,3.974237816292454539e+01,-9.465566836297512054e-04,2.098365919664502144e-03,1.930405269376933575e-04,3.699999999999999956e-01,3.250000000000000111e-01,7.199999999999999456e-02
1.975200000000000000e+04,1.940000000000000058e-01,-1.839999999999999969e-01,4.929999999999999938e-01,-2.900000000000000147e-02,6.300000000000000044e-02,4.599999999999999922e-02,3.509999999999999787e-01,1.849999999999999978e-01,9.359999999999999432e+00,-1.245393548078067847e-02,2.767541217951262171e-03,-8.302623653853785646e-03,9.998841466125513167e-01,7.933240383863449097e-02,1.200596317648887634e-01,1.156559213995933533e-01,7.510324567556381226e-02,6.914825439453125000e-01,8.601531982421875000e-01,8.453521728515625000e-01,6.698760986328125000e-01,3.488999999999999879e+00,3.977076479904999218e+01,-2.808005665428936481e-04,2.643784042447805405e-03,1.047396040121384431e-06,4.040000000000000258e-01,2.780000000000000249e-01,7.199999999999999456e-02
2.964400000000000000e+04,1.930000000000000049e-01,-1.829999999999999960e-01,4.939999999999999947e-01,-2.800000000000000058e-02,6.500000000000000222e-02,4.100000000000000172e-02,2.449999999999999956e-01,-1.640000000000000069e-01,9.319000000000000838e+00,-1.107016487180504868e-02,4.151311826926892823e-03,-6.918853044878154994e-03,9.999061693640909354e-01,5.280594527721405029e-02,1.095015853643417358e-01,1.129664331674575806e-01,1.157276779413223267e-01,5.425109863281250000e-01,8.221435546875000000e-01,8.347625732421875000e-01,8.444366455078125000e-01,3.494000000000000217e+00,3.985745583591597097e+01,2.159350784495472908e-03,1.754319062456488609e-03,3.567413659766316414e-04,2.489999999999999991e-01,1.779999999999999916e-01,2.699999999999999969e-02
3.954200000000000000e+04,1.930000000000000049e-01,-1.829999999999999960e-01,4.939999999999999947e-01,-2.599999999999999881e-02,6.500000000000000222e-02,3.500000000000000333e-02,2.469999999999999973e-01,-4.800000000000000100e-02,9.525000000000000355e+00,-9.686394262829417165e-03,5.535082435902524342e-03,-6.918853044878154994e-03,9.999138293378865283e-01,1.137738004326820374e-01,9.866761416196823120e-02,9.321714192628860474e-02,8.662226051092147827e-02,8.376312255859375000e-01,7.793731689453125000e-01,7.559509277343750000e-01,7.259063720703125000e-01,3.494000000000000217e+00,3.998785086971053460e+01,-1.060443115420639515e-03,-2.768468693830072880e-04,-1.302064774790778756e-04,1.280000000000000027e-01,2.260000000000000064e-01,8.599999999999999312e-02
4.942600000000000000e+04,1.930000000000000049e-01,-1.819999999999999951e-01,4.939999999999999947e-01,-2.400000000000000050e-02,6.700000000000000400e-02,3.500000000000000333e-02,2.849999999999999756e-01,4.000000000000000083e-02,9.742000000000000881e+00,-8.302623653853785646e-03,6.918853044878154994e-03,-6.918853044878154994e-03,9.999176593027794269e-01,9.673546254634857178e-02,1.193513870239257812e-01,9.376877546310424805e-02,7.743616402149200439e-02,7.722625732421875000e-01,8.578338623046875000e-01,7.594146728515625000e-01,6.818847656250000000e-01,3.488999999999999879e+00,3.947928532669425294e+01,-1.459869556128978729e-03,1.266875304281711578e-03,3.769979230128228664e-05,3.499999999999999778e-01,2.590000000000000080e-01,8.200000000000000344e-02
5.944300000000000000e+04,1.930000000000000049e-01,-1.819999999999999951e-01,4.949999999999999956e-01,-2.100000000000000130e-02,6.700000000000000400e-02,3.300000000000000155e-02,2.899999999999999800e-01,-3.699999999999999956e-01,9.596000000000000085e+00,-6.918853044878154994e-03,6.918853044878154994e-03,-6.918853044878154994e-03,9.999281916305940987e-01,8.266938477754592896e-02,1.061135753989219666e-01,1.104299053549766541e-01,9.264562278985977173e-02,7.079772949218750000e-01,8.104095458984375000e-01,8.267059326171875000e-01,7.544555664062500000e-01,3.488999999999999879e+00,3.994480003275273106e+01,4.648935282602906227e-04,1.341034658253192902e-03,3.395936801098287106e-05,3.150000000000000022e-01,6.199999999999999956e-02,1.039999999999999952e-01
6.921100000000000000e+04,1.930000000000000049e-01,-1.809999999999999942e-01,4.949999999999999956e-01,-2.100000000000000130e-02,6.900000000000000577e-02,2.800000000000000058e-02,3.619999999999999885e-01,4.200000000000000261e-02,9.480000000000000426e+00,-5.535082435902524342e-03,6.918853044878154994e-03,-5.535082435902524342e-03,9.999454261095447327e-01,5.203419923782348633e-02,1.204269826412200928e-01,1.296183466911315918e-01,9.379616379737854004e-02,5.385589599609375000e-01,8.613586425781250000e-01,8.894348144531250000e-01,7.595367431640625000e-01,3.488999999999999879e+00,4.035430095489844149e+01,1.657353946939110756e-03,3.389790887013077736e-03,1.954236213350668550e-04,1.130000000000000032e-01,-1.140000000000000041e-01,7.399999999999999634e-02
7.921900000000000000e+04,1.920000000000000040e-01,-1.799999999999999933e-01,4.949999999999999956e-01,-2.000000000000000042e-02,7.099999999999999367e-02,2.699999999999999969e-02,4.089999999999999747e-01,-2.099999999999999922e-01,9.513999999999999346e+00,-5.535082435902524342e-03,6.918853044878154994e-03,-5.535082435902524342e-03,9.999454261095447327e-01,7.553696632385253906e-02,1.104090511798858643e-01,1.066382527351379395e-01,1.007758378982543945e-01,6.721343994140625000e-01,8.266296386718750000e-01,8.124389648437500000e-01,7.891693115234375000e-01,3.488999999999999879e+00,4.009787035037010128e+01,6.982897757552564144e-04,1.324967714026570320e-03,1.740579464239999652e-04,-6.400000000000000133e-02,-1.049999999999999961e-01,3.200000000000000067e-02
8.899200000000000000e+04,1.920000000000000040e-01,-1.799999999999999933e-01,4.959999999999999964e-01,-1.799999999999999864e-02,7.000000000000000666e-02,2.400000000000000050e-02,4.660000000000000253e-01,-3.449999999999999734e-01,9.599999999999999645e+00,-5.535082435902524342e-03,6.918853044878154994e-03,-5.535082435902524342e-03,9.999454261095447327e-01,1.057982966303825378e-01,1.214716359972953796e-01,8.897908776998519897e-02,7.818417996168136597e-02,8.091888427734375000e-01,8.647308349609375000e-01,7.378692626953125000e-01,6.856842041015625000e-01,3.488999999999999879e+00,4.020725793673236126e+01,-1.955083804205060005e-03,8.609305368736386299e-04,2.927056812040973455e-05,6.300000000000000044e-02,-1.000000000000000021e-03,6.700000000000000400e-02
9.901200000000000000e+04,1.920000000000000040e-01,-1.789999999999999925e-01,4.959999999999999964e-01,-1.600000000000000033e-02,7.099999999999999367e-02,2.199999999999999872e-02,2.340000000000000135e-01,-2.260000000000000064e-01,9.778000000000000469e+00,-5.535082435902524342e-03,6.918853044878154994e-03,-5.535082435902524342e-03,9.999454261095447327e-01,1.104745864868164062e-01,1.246300786733627319e-01,8.378218114376068115e-02,7.602548599243164062e-02,8.268585205078125000e-01,8.746337890625000000e-01,7.133636474609375000e-01,6.746520996093750000e-01,3.488999999999999879e+00,4.025609911277996389e+01,-2.449178835377097130e-03,7.127355784177780151e-04,3.839280543616041541e-05,2.469999999999999973e-01,8.699999999999999400e-02,8.000000000000000167e-02
